row_index,sample_id,topic,gold_context_hit5,ROUGE_L_F1,METEOR,BERTScore_F1
1441,disease_8660,disease,True,100.0,99.9959,100.0
1442,disease_11518,disease,True,51.7241,70.2434,82.9138
1443,disease_3502,disease,False,19.7368,39.865,72.6149
1444,disease_9776,disease,True,64.5161,57.9641,88.878
1445,disease_3047,disease,True,20.1005,46.3932,73.7692
1446,disease_14883,disease,True,40.0,40.1787,77.5056
1447,disease_14090,disease,True,69.7674,82.7994,91.7444
1448,disease_11750,disease,False,12.5,4.8077,68.0975
1449,disease_12823,disease,True,69.8413,68.304,87.5391
1450,disease_12532,disease,True,92.3077,90.3902,98.0907
1451,disease_10721,disease,True,43.8596,52.1157,82.528
1452,disease_5668,disease,True,40.5063,71.5362,76.6501
1453,disease_7440,disease,True,73.3813,84.3842,88.2627
1454,disease_5631,disease,True,21.0526,51.1328,76.8303
1455,disease_10486,disease,True,32.0,71.8046,79.4794
1456,disease_1897,disease,True,29.6296,56.8896,80.1412
1457,disease_589,disease,True,45.0,71.7078,80.4346
1458,disease_4336,disease,True,47.619,71.7767,84.247
1459,disease_9676,disease,True,13.2075,15.5353,68.4078
1460,disease_15293,disease,False,18.75,9.375,74.0403
1461,disease_8618,disease,True,100.0,99.9898,100.0
1462,disease_10202,disease,True,36.3636,19.6493,77.3976
1463,disease_8944,disease,True,70.0,54.2298,85.0931
1464,disease_3475,disease,True,25.0,21.326,70.1455
1465,disease_13814,disease,True,61.8557,79.7215,87.4893
1466,disease_13041,disease,True,31.5789,50.1634,77.9951
1467,disease_8747,disease,False,5.6338,1.6694,63.764
1468,disease_2226,disease,False,38.5965,39.762,79.2872
1470,disease_6963,disease,True,14.6341,33.2143,69.7684
1471,disease_52,disease,True,10.5263,31.5501,67.8751
1472,disease_8304,disease,True,47.6821,77.6869,82.2684
1473,disease_14529,disease,True,47.4576,66.4969,80.4667
1474,disease_8923,disease,True,47.5248,78.8179,85.4518
1475,disease_2371,disease,True,44.4444,30.5288,74.298
1476,disease_13181,disease,True,14.0,16.0426,71.4081
1477,disease_9815,disease,True,50.0,56.5733,82.4641
1478,disease_5558,disease,True,20.0,37.7529,75.0919
1479,disease_10869,disease,True,66.6667,64.1001,88.0653
1480,disease_8842,disease,True,66.6667,71.5702,91.1615
1481,disease_5018,disease,True,39.2157,53.4542,77.6242
1482,disease_7733,disease,False,20.6897,25.7943,75.1513
1483,disease_3610,disease,True,76.1905,85.244,94.5727
1484,disease_5726,disease,True,85.8537,77.0275,94.2628
1485,disease_6476,disease,False,13.1148,22.7364,70.5841
1486,disease_7708,disease,True,40.0,69.7466,83.1342
1487,disease_14516,disease,True,54.5455,45.1079,84.2191
1488,disease_14017,disease,True,66.055,88.4204,86.4757
1489,disease_4802,disease,True,47.0588,87.5743,91.4733
1490,disease_9739,disease,True,81.9277,95.7734,91.9455
1491,disease_2788,disease,True,16.3265,22.947,73.9078
1492,disease_6140,disease,True,77.9661,70.6326,94.6204
1493,disease_3557,disease,True,98.3051,96.988,97.7384
1494,disease_2157,disease,True,49.0566,76.6212,88.9051
1495,disease_4159,disease,True,42.1053,63.5593,79.0764
1496,disease_7565,disease,True,94.9153,93.6284,98.7299
1497,disease_3129,disease,True,36.3636,72.7023,77.9555
1498,disease_8766,disease,True,40.0,47.563,81.5584
1499,disease_11931,disease,True,63.3333,64.0439,87.4736
1500,disease_11418,disease,True,9.0909,3.1646,63.3245
1501,disease_437,disease,True,34.0741,66.9803,76.7029
1502,disease_3909,disease,True,18.3908,30.1163,70.1498
1503,disease_11378,disease,False,5.5556,1.7606,63.4411
1504,disease_11905,disease,True,95.2381,91.6972,91.4744
1505,disease_8250,disease,True,91.6667,97.9191,95.6967
1506,disease_5505,disease,True,26.9841,54.1201,75.2886
1507,disease_14235,disease,True,95.2381,98.9952,96.5735
1508,disease_5523,disease,False,52.7778,51.7349,87.325
1509,disease_3834,disease,True,34.1463,59.7348,80.0331
1510,disease_5649,disease,True,68.5714,91.391,85.6273
1511,disease_11192,disease,True,21.4286,11.4087,68.1396
1512,disease_6307,disease,True,75.0,61.3426,89.2402
1513,disease_5933,disease,True,53.6082,61.5672,83.5002
1514,disease_8380,disease,True,29.4118,19.3023,69.8597
1515,disease_11617,disease,True,27.2727,15.3949,62.4729
1516,disease_15458,disease,True,13.9241,43.4508,71.8247
1517,disease_277,disease,False,20.339,15.5051,62.8704
1518,disease_9716,disease,True,39.4737,66.4302,83.4884
1519,disease_13499,disease,True,76.6667,66.0702,89.6299
1520,disease_6635,disease,True,89.8551,86.6526,96.4543
1521,disease_13354,disease,True,43.8596,85.3102,84.0397
1522,disease_10002,disease,False,5.7143,1.8182,63.7817
1523,disease_11984,disease,True,39.4366,67.3001,75.8677
1524,disease_11201,disease,True,50.6667,72.4364,77.0854
1525,disease_1513,disease,True,29.6774,47.8945,76.1904
1526,disease_15145,disease,True,7.6923,2.5773,64.6415
1527,disease_81,disease,True,28.1553,59.0555,75.6628
1528,disease_7883,disease,True,100.0,99.9878,100.0
1529,disease_14203,disease,True,14.2857,5.814,70.3875
1530,disease_13595,disease,False,16.2602,28.4477,71.8384
1531,disease_11115,disease,True,48.0,63.4713,83.5194
1532,disease_2913,disease,True,93.617,95.2023,94.3435
1533,disease_12647,disease,True,79.1667,94.9931,90.1876
1534,disease_10668,disease,True,54.0541,36.2624,85.1637
1535,disease_11582,disease,True,47.0588,72.1154,78.9686
1536,disease_6564,disease,True,100.0,99.9987,100.0
1537,disease_5820,disease,True,100.0,99.9989,100.0
1538,disease_3545,disease,True,36.3636,53.9071,79.6208
1539,disease_12484,disease,True,34.7826,33.2237,70.0969
1540,disease_7604,disease,True,14.9254,17.3745,72.3596
1541,disease_3159,disease,True,31.25,41.0727,76.8783
1542,disease_15314,disease,True,21.2766,61.437,75.2045
1543,disease_14764,disease,True,59.0164,82.6504,81.1861
1544,disease_401,disease,True,28.5714,21.3152,72.8923
1545,disease_121,disease,True,44.8,50.0429,79.565
1546,disease_7663,disease,True,77.7778,92.8428,93.3895
1547,disease_12746,disease,True,32.3404,60.7851,75.7277
1548,disease_2263,disease,True,25.3012,60.424,76.386
1549,disease_14481,disease,True,75.0,70.1497,88.5979
1550,disease_6744,disease,True,46.3158,74.8911,82.6543
1551,disease_10313,disease,True,28.7582,50.9837,74.908
1552,disease_2588,disease,True,18.1818,10.3022,65.3593
1553,disease_9060,disease,True,85.7143,96.7462,91.3354
1554,disease_4168,disease,True,45.1613,66.705,85.7166
1555,disease_4571,disease,True,59.2593,53.5332,87.9956
1556,disease_3687,disease,True,51.5464,53.9827,87.8804
1557,disease_10705,disease,True,69.4444,94.1696,92.8038
1558,disease_8836,disease,True,21.0526,25.4561,76.5055
1559,disease_11424,disease,True,58.5366,82.7347,85.5312
1560,disease_1649,disease,True,15.3846,5.1546,65.5651
1561,disease_6902,disease,True,81.25,95.0009,94.0104
1562,disease_485,disease,True,18.8679,19.6825,67.5905
1563,disease_262,disease,True,82.4324,89.4966,90.4385
1564,disease_12113,disease,False,53.125,70.718,84.9957
1565,disease_4617,disease,True,47.619,60.8951,77.1279
1566,disease_10296,disease,True,63.1579,89.3449,87.319
1567,disease_669,disease,True,40.5063,74.0583,78.9088
1568,disease_11788,disease,True,94.2529,95.0413,96.116
1569,disease_3606,disease,True,93.3333,98.4478,96.2721
1570,disease_15651,disease,True,92.4528,88.4375,95.7893
1571,disease_13231,disease,True,29.3333,22.2915,78.8419
1572,disease_3240,disease,True,19.0476,6.7114,66.4101
1573,disease_14685,disease,True,22.9508,43.8276,76.6918
1574,disease_5889,disease,True,20.0,7.1429,66.4126
1575,disease_6792,disease,True,48.3871,38.3666,81.3602
1576,disease_6943,disease,True,81.5534,94.4894,91.6965
1577,disease_4084,disease,True,50.0,51.2438,82.5052
1578,disease_2236,disease,True,78.5714,84.1889,90.6626
1579,disease_7030,disease,True,89.6552,96.3207,96.5323
1580,disease_484,disease,True,27.2727,55.5556,71.4504
1581,disease_11696,disease,True,45.0331,73.1269,79.7193
1582,disease_2648,disease,True,63.4146,55.5692,86.847
1583,disease_3931,disease,True,11.2676,17.3023,71.2871
1584,disease_4920,disease,True,72.9412,73.0015,86.4779
1585,disease_15427,disease,True,67.3913,91.0255,87.3998
1586,disease_12629,disease,False,56.7164,56.8182,90.3753
1587,disease_14438,disease,True,77.1084,85.8358,94.8448
1588,disease_14304,disease,True,63.6364,66.7737,87.2996
1589,disease_3454,disease,True,88.8889,94.8569,95.4409
1590,disease_6038,disease,True,100.0,99.9981,100.0
1591,disease_2423,disease,True,78.2609,66.6209,86.735
1592,disease_5195,disease,False,2.9412,0.8741,62.8556
1593,disease_1956,disease,True,64.1509,84.1922,87.6507
1594,disease_1621,disease,True,96.7742,99.22,98.6206
1595,disease_10324,disease,True,72.3404,81.8999,90.2135
1596,disease_6105,disease,True,35.7143,23.4906,70.4581
1597,disease_5778,disease,True,44.7761,47.9144,80.5538
1598,disease_4661,disease,True,71.6418,70.4764,87.3085
1599,disease_6576,disease,True,94.1176,96.3738,97.3514
1600,disease_3249,disease,True,22.2222,44.8702,75.2507
1601,disease_10563,disease,True,0.0,0.0,64.7201
1602,disease_4075,disease,True,100.0,99.7685,100.0
1603,disease_15469,disease,True,63.8298,81.19,83.9915
1604,disease_12847,disease,True,42.7184,32.4435,81.808
1605,disease_14859,disease,True,71.4286,93.1706,86.6792
1606,disease_750,disease,True,87.5,92.1032,92.3497
1607,disease_1296,disease,True,67.6056,80.5991,90.9975
1608,disease_6190,disease,True,69.5652,91.2356,85.3627
1609,disease_14082,disease,True,43.75,65.3269,77.2972
1610,disease_503,disease,True,81.4815,89.3973,93.4012
1611,disease_11060,disease,True,54.0541,64.4165,81.6249
1612,disease_15165,disease,True,45.4545,55.9797,83.9891
1613,disease_14442,disease,True,22.2222,37.7027,77.4142
1614,disease_2929,disease,True,27.8146,61.5023,75.0771
1615,disease_7244,disease,True,25.0,16.3158,72.2529
1616,disease_8924,disease,True,90.0,87.881,95.3653
1617,disease_14417,disease,True,90.3226,98.9404,94.6234
1618,disease_15471,disease,False,16.0,5.4054,68.2284
1619,disease_11109,disease,True,47.0588,37.0908,80.6499
1620,disease_1447,disease,True,30.5732,43.4271,75.2085
1621,disease_442,disease,True,19.2,28.2667,71.0713
1622,disease_14475,disease,True,69.3878,65.051,85.5657
1623,disease_4154,disease,True,51.4286,80.42,84.4869
1624,disease_3797,disease,True,18.8406,46.3689,73.1495
1625,disease_8828,disease,True,93.6709,89.1003,96.9542
1626,disease_1240,disease,False,41.6667,35.1172,81.6111
1627,disease_14639,disease,True,77.3333,89.5532,91.0937
1628,disease_2541,disease,True,28.8288,63.1431,77.4345
1629,disease_7554,disease,True,83.5821,80.2947,93.0226
1630,disease_14120,disease,True,41.1765,22.898,75.242
1631,disease_8762,disease,True,64.0,68.7037,83.7299
1632,disease_1911,disease,True,48.3871,74.9357,81.1039
1633,disease_10727,disease,True,24.1758,40.726,72.8274
1634,disease_5387,disease,True,95.0,94.5568,98.4838
1635,disease_5905,disease,True,62.5,72.9438,89.0416
1636,disease_13183,disease,True,26.6667,37.4303,79.9614
1637,disease_11766,disease,True,67.3469,58.4102,90.1296
1638,disease_5947,disease,False,18.5759,37.074,72.3673
1639,disease_2213,disease,True,63.4921,94.1737,91.9496
1640,disease_10262,disease,True,17.3913,9.8168,69.9768
1641,disease_14490,disease,True,22.2222,42.0279,76.0788
1642,disease_13596,disease,True,84.8837,83.8048,89.2806
1643,disease_8566,disease,True,76.087,80.0842,87.4446
1644,disease_15437,disease,True,85.7143,76.9008,89.7079
1645,disease_6556,disease,True,81.0345,84.859,88.5131
1646,disease_8155,disease,False,8.0,23.5369,66.8107
1647,disease_14165,disease,True,50.7463,33.7018,81.438
1648,disease_1002,disease,True,43.2432,31.7803,80.6734
1649,disease_13684,disease,True,55.5957,73.5625,77.2787
1650,disease_12995,disease,True,52.6316,82.0339,84.8036
1651,disease_15309,disease,True,50.0,66.7719,83.0708
1652,disease_8113,disease,True,32.7273,29.6953,76.3265
1653,disease_3185,disease,True,80.4878,86.0995,92.7829
1654,disease_446,disease,True,27.2,52.1495,75.9016
1655,disease_8092,disease,True,5.7143,1.8182,62.5435
1656,disease_10885,disease,True,58.0,87.7082,83.5113
1657,disease_11476,disease,True,24.3243,30.5688,77.0901
1658,disease_2577,disease,True,68.9655,72.2731,87.9933
1659,disease_10162,disease,True,93.6508,95.7798,96.4259
1660,disease_13588,disease,True,6.0606,1.9455,67.4619
1661,disease_6399,disease,True,94.5455,93.9513,98.3638
1662,disease_14024,disease,True,17.3469,27.8459,72.7171
1663,disease_11843,disease,True,53.6585,69.4737,90.0815
1664,disease_6030,disease,True,32.2581,61.4919,78.5168
1665,disease_12646,disease,True,60.8696,87.5743,83.1818
1666,disease_4629,disease,True,25.2632,49.7799,72.0459
1667,disease_6557,disease,True,39.6825,51.4535,80.0219
1668,disease_14845,disease,True,73.1707,59.6698,92.3571
1669,disease_1041,disease,False,11.7647,9.0909,68.0316
1670,disease_360,disease,True,52.1739,81.3445,90.9934
1671,disease_14117,disease,True,29.7297,29.7083,75.8133
1672,disease_7891,disease,False,9.8765,5.9347,66.3743
1673,disease_12256,disease,True,85.7143,96.7462,95.7375
1674,disease_1576,disease,True,41.6667,65.5217,84.2089
1675,disease_3044,disease,True,81.25,82.6823,87.9976
1676,disease_3325,disease,True,98.7654,97.7934,99.162
1677,disease_5659,disease,True,41.3223,64.404,82.536
1678,disease_10001,disease,False,16.0714,42.5926,74.198
1679,disease_5,disease,True,79.1667,71.9277,88.4582
1680,disease_8257,disease,True,88.8889,81.6314,94.9998
1681,disease_6717,disease,True,76.9231,93.3042,92.4083
1682,disease_6147,disease,True,50.0,54.8085,84.4139
1683,disease_2260,disease,True,75.0,84.0485,88.8303
1684,disease_9371,disease,True,91.6667,98.1774,96.4287
1685,disease_836,disease,True,16.6667,35.0021,74.4917
1686,disease_1827,disease,True,82.7586,90.4496,90.8371
1687,disease_5623,disease,True,27.8689,61.0029,76.6188
1688,disease_867,disease,False,5.2632,1.6556,65.2657
1689,disease_9586,disease,True,44.4444,79.96,82.4257
1690,disease_6854,disease,False,27.1186,33.2864,74.4105
1691,disease_11550,disease,True,53.3333,88.7117,83.8702
1692,disease_15183,disease,True,74.4186,89.2982,88.1745
1693,disease_12614,disease,True,30.9524,40.1407,79.6843
1694,disease_13945,disease,False,10.0,3.5714,66.4594
1695,disease_3681,disease,True,48.4848,49.0196,82.7332
1696,disease_1137,disease,False,17.2414,26.3854,74.9364
1697,disease_5028,disease,True,29.8851,43.5322,76.7195
1698,disease_11061,disease,True,46.4,56.2157,82.1337
1699,disease_13816,disease,True,38.3333,43.8351,78.3591
1700,disease_3003,disease,True,97.7778,99.5101,98.2334
1701,disease_382,disease,True,100.0,99.9711,100.0
1702,disease_13411,disease,True,20.0,10.0,71.65
1703,disease_4883,disease,True,54.0,79.4872,88.756
1704,disease_6907,disease,True,71.1864,57.1766,92.0614
1705,disease_15664,disease,True,50.0,35.6316,79.225
1706,disease_10569,disease,True,55.5556,72.9167,85.4092
1707,disease_1252,disease,True,88.8889,81.609,95.1192
1708,disease_7817,disease,True,54.5455,39.9726,81.1103
1709,disease_12495,disease,False,14.6341,11.6279,68.7937
1710,disease_13006,disease,True,37.594,73.0267,78.1902
1711,disease_15008,disease,True,47.7419,70.8302,81.5923
1712,disease_6640,disease,True,13.1148,28.9564,74.0013
1713,disease_15526,disease,True,12.766,8.9686,70.7304
1714,disease_901,disease,False,24.4898,13.8249,73.5391
1715,disease_3496,disease,True,42.5,57.0101,81.1991
1716,disease_5721,disease,True,81.9277,88.6168,92.9607
1717,disease_948,disease,True,45.0549,63.0057,80.7353
1718,disease_9328,disease,True,66.6667,59.7147,92.047
1719,disease_14230,disease,True,29.4118,20.6838,75.8369
1720,disease_15320,disease,True,100.0,99.9818,100.0
1721,disease_15539,disease,True,16.4557,46.1214,71.8341
1722,disease_9573,disease,True,55.5556,42.0565,83.9901
1723,disease_4341,disease,False,61.1111,74.101,77.5279
1724,disease_7683,disease,True,9.0909,3.1646,65.9833
1725,disease_5082,disease,True,74.2857,75.5562,91.2239
1726,disease_14916,disease,True,53.8462,73.7308,90.1239
1727,disease_13766,disease,True,19.802,8.5762,74.8296
1728,disease_9615,disease,True,42.4242,30.1435,79.0894
1729,disease_10362,disease,True,70.1299,89.8093,91.0
1730,disease_10741,disease,False,52.459,60.1983,84.5502
1731,disease_7636,disease,True,46.1538,35.0184,86.4986
1732,disease_8374,disease,True,54.1667,64.8214,82.0661
1733,disease_9073,disease,True,57.1429,87.5176,91.57
1734,disease_5252,disease,True,36.7347,59.4315,79.4435
1735,disease_12347,disease,True,100.0,99.9852,100.0
1736,disease_584,disease,True,100.0,99.9995,100.0
1737,disease_5096,disease,True,16.2162,22.6659,67.756
1738,disease_2344,disease,True,47.0588,42.735,84.7389
1739,disease_8266,disease,True,84.9315,89.6666,94.6777
1740,disease_201,disease,True,73.4177,65.3089,90.8887
1741,disease_13045,disease,True,26.5734,66.9621,76.4191
1742,disease_5749,disease,True,83.0189,96.0338,94.0031
1743,disease_15658,disease,True,73.4694,93.2003,88.6947
1744,disease_5382,disease,True,27.8481,44.6447,79.4474
1745,disease_7342,disease,True,29.0598,50.2649,71.1058
1746,disease_1068,disease,True,36.3636,34.8661,82.4548
1747,disease_1173,disease,False,18.2927,33.6465,71.8945
1748,disease_13922,disease,True,62.2222,84.431,89.0519
1749,disease_3027,disease,True,36.7347,47.619,78.4177
1750,disease_6333,disease,True,9.0909,3.1646,66.595
1751,disease_707,disease,True,100.0,99.999,100.0
1752,disease_7150,disease,True,100.0,99.9959,100.0
1753,disease_7022,disease,True,100.0,99.9818,100.0
1754,disease_11465,disease,True,74.0741,81.3454,90.304
1755,disease_2229,disease,True,89.3617,90.595,96.1673
1756,disease_4054,disease,True,25.0,15.625,75.4777
1757,disease_15287,disease,True,42.8571,25.0545,81.7179
1758,disease_8125,disease,True,96.2025,99.1923,97.7144
1759,disease_14257,disease,True,58.0645,59.8403,87.5202
1760,disease_12039,disease,True,88.1356,82.5209,94.347
1761,disease_15578,disease,True,72.1311,58.9065,89.7049
1762,disease_12816,disease,True,66.6667,54.5619,85.261
1763,disease_3725,disease,True,4.6512,1.4409,64.7227
1764,disease_4712,disease,True,19.0476,41.6656,72.0149
1765,disease_61,disease,True,91.6667,91.3912,96.696
1766,disease_9170,disease,True,40.0,72.1154,73.5024
1767,disease_10361,disease,False,66.6667,71.557,88.0483
1768,disease_9115,disease,True,4.4444,1.3699,64.3643
1769,disease_3038,disease,True,84.4444,96.4397,92.041
1770,disease_1740,disease,True,67.7419,77.1148,89.3567
1771,disease_2378,disease,True,33.7349,58.0495,79.2147
1772,disease_14375,disease,True,77.6119,70.0789,90.8488
1773,disease_8580,disease,True,57.6923,75.7329,84.3188
1774,disease_2250,disease,True,31.1111,42.8311,76.422
1775,disease_15124,disease,True,40.0,26.8159,66.3985
1776,disease_6950,disease,True,69.2308,79.6754,88.575
1777,disease_6011,disease,True,91.6667,85.9052,96.4452
1778,disease_13024,disease,True,46.729,75.3781,83.7858
1779,disease_10997,disease,True,95.6522,98.9735,98.3509
1780,disease_2396,disease,True,30.0,37.5817,74.8558
1781,disease_13566,disease,True,83.3333,80.6078,96.5347
1782,disease_14393,disease,True,52.9412,79.4122,84.7835
1783,disease_1937,disease,True,100.0,99.9818,100.0
1784,disease_12637,disease,True,63.1579,48.6676,81.1123
1785,disease_7723,disease,True,54.8387,74.8932,87.4058
1786,disease_7425,disease,True,93.5484,93.533,98.768
1787,disease_4410,disease,True,15.2866,35.8287,69.9716
1788,disease_13681,disease,True,79.5455,79.2273,93.2099
1789,disease_973,disease,False,13.0435,12.9068,68.2737
1790,disease_5004,disease,False,41.5094,48.0647,82.2936
1791,disease_13656,disease,True,70.7692,78.463,90.6397
1792,disease_1565,disease,True,50.0,65.5882,74.4286
1793,disease_14910,disease,True,20.0,20.7847,73.0701
1794,disease_5452,disease,True,44.4444,81.0179,80.676
1795,disease_7958,disease,True,16.6667,8.6806,69.5542
1796,disease_3375,disease,True,65.5738,88.8851,89.1834
1797,disease_6035,disease,True,26.9231,49.1623,81.252
1798,disease_3487,disease,True,61.7021,84.799,91.3468
1799,disease_12813,disease,True,35.3741,58.3961,81.8907
1800,disease_4722,disease,True,63.4146,87.2285,86.2581
1801,disease_5407,disease,True,25.4545,20.7242,79.107
1802,disease_15482,disease,True,60.0,69.4444,83.9349
1803,disease_9707,disease,True,100.0,99.9972,100.0
1804,disease_6160,disease,True,88.4615,88.4325,92.6523
1805,disease_3584,disease,True,45.3333,78.7976,83.5929
1806,disease_2685,disease,False,16.9492,16.9467,65.4995
1807,disease_1569,disease,True,94.4444,93.8293,98.1607
1808,disease_5561,disease,False,16.6667,24.8072,75.2545
1809,disease_8151,disease,True,87.156,92.5649,89.2455
1810,disease_7073,disease,True,73.4694,93.2003,86.6309
1811,disease_8763,disease,True,52.8,62.3876,82.3931
1812,disease_13203,disease,True,43.8596,55.5212,83.3634
1813,disease_6480,disease,True,13.8614,39.7727,71.3203
1814,disease_491,disease,True,53.0612,70.9184,87.0686
1815,disease_1281,disease,True,65.1163,87.3624,88.72
1816,disease_11520,disease,False,37.8378,30.9607,79.5831
1817,disease_3221,disease,True,56.4516,83.6285,85.6797
1818,disease_10738,disease,True,14.0845,39.9179,71.7017
1819,disease_9467,disease,False,7.7519,33.2731,70.5638
1820,disease_8606,disease,True,81.9672,92.913,94.0742
1821,disease_7338,disease,True,29.7297,37.5334,74.7499
1822,disease_5010,disease,True,86.0759,78.5421,93.0549
1823,disease_15507,disease,True,67.2414,80.5038,88.8466
1824,disease_14858,disease,False,2.5974,0.7657,61.7277
1825,disease_6179,disease,True,42.6396,70.6731,77.0237
1826,disease_3929,disease,True,37.3626,60.7214,80.337
1827,disease_8993,disease,True,92.3077,89.4648,96.1794
1828,disease_3961,disease,True,52.381,58.9621,83.9297
1829,disease_9231,disease,False,22.2222,12.1951,72.9711
1830,disease_4347,disease,True,100.0,99.9953,100.0
1831,disease_7904,disease,True,70.0,57.6531,85.4287
1832,disease_15007,disease,True,43.75,79.4295,78.7872
1833,disease_4924,disease,True,55.5556,54.8056,85.2536
1834,disease_4524,disease,True,50.0,48.0321,81.5318
1835,disease_6813,disease,True,11.9403,19.5433,68.6845
1836,disease_279,disease,True,76.9231,64.931,87.3873
1837,disease_3894,disease,True,48.8889,54.8682,85.6127
1838,disease_12893,disease,False,15.2866,34.6429,71.2059
1839,disease_4513,disease,True,27.907,17.3714,73.409
1840,disease_7468,disease,True,37.3333,59.8045,78.245
1841,disease_15254,disease,True,33.3333,52.1867,77.7854
1842,disease_2762,disease,True,43.6364,40.9174,85.796
1843,disease_7853,disease,True,43.4783,76.8254,84.0971
1844,disease_5860,disease,True,56.6038,41.6184,79.7074
1845,disease_2942,disease,True,90.4762,90.2981,96.6553
1846,disease_11441,disease,True,73.6842,82.8536,90.635
1847,disease_9929,disease,True,100.0,99.9986,100.0
1848,disease_8316,disease,True,40.708,63.6726,79.9392
1849,disease_8952,disease,True,60.4651,50.6757,88.0256
1850,disease_3330,disease,True,75.3623,88.0399,93.3549
1851,disease_12652,disease,True,31.6151,60.6215,75.0979
1852,disease_6259,disease,True,63.6364,76.0062,86.6195
1853,disease_14456,disease,True,51.3661,65.3627,82.0707
1854,disease_9503,disease,True,35.2459,69.793,75.7669
1855,disease_13702,disease,False,9.607,15.9913,64.872
1856,disease_9216,disease,True,27.7228,60.4224,79.2765
1857,disease_5178,disease,True,38.0,51.8087,77.2162
1858,disease_9234,disease,True,12.766,5.5351,62.2372
1859,disease_2635,disease,False,14.9254,15.8298,67.0908
1860,disease_13065,disease,True,29.2135,40.7881,81.2025
1861,disease_12139,disease,True,100.0,99.9818,100.0
1862,disease_10889,disease,True,15.3846,8.1967,77.5182
1863,disease_13419,disease,True,38.2022,57.5304,82.5224
1864,disease_11541,disease,False,16.092,40.023,70.1322
1865,disease_10333,disease,True,56.338,61.5401,85.9014
1866,disease_447,disease,True,34.375,46.0704,77.8259
1867,disease_2817,disease,True,79.2453,88.4784,89.6342
1868,disease_2686,disease,True,63.4146,55.7813,82.3063
1869,disease_3289,disease,True,77.9661,83.3995,91.3641
1870,disease_7422,disease,True,48.7179,42.1959,83.0241
1871,disease_1488,disease,True,76.9231,93.066,89.836
1872,disease_10720,disease,True,54.0541,36.5171,81.3153
1873,disease_4874,disease,False,14.8148,31.6766,71.3692
1874,disease_14964,disease,True,51.1628,73.0309,83.9725
1875,disease_809,disease,True,74.2857,94.3535,92.2667
1876,disease_7676,disease,True,6.6667,2.1739,68.0364
1877,disease_10348,disease,True,23.5294,13.9657,76.76
1878,disease_11801,disease,True,50.0,44.4725,84.0292
1879,disease_12731,disease,True,34.4828,37.7517,80.225
1880,disease_13220,disease,True,30.137,52.9272,79.5726
1881,disease_4269,disease,True,53.5714,75.625,89.524
1882,disease_7969,disease,True,88.8889,86.306,95.8779
1883,disease_15349,disease,True,91.8919,93.6646,96.1865
1884,disease_3414,disease,True,100.0,99.9927,100.0
1885,disease_2923,disease,True,45.1613,58.197,80.989
1886,disease_7990,disease,True,69.5652,71.509,87.5399
1887,disease_2248,disease,False,11.6788,17.5059,67.2472
1888,disease_1974,disease,True,59.6491,82.1604,88.3064
1889,disease_5412,disease,True,96.4706,97.3681,97.9239
1890,disease_9022,disease,True,35.2941,26.057,76.4401
1891,disease_9714,disease,True,77.551,80.7592,88.9485
1892,disease_159,disease,True,67.7966,77.2822,90.0244
1893,disease_13474,disease,True,66.6667,76.3706,89.5935
1894,disease_10334,disease,True,100.0,99.9914,100.0
1895,disease_6502,disease,True,51.8519,76.8109,84.8332
1896,disease_6712,disease,True,71.7391,61.1043,90.6753
1897,disease_11730,disease,True,68.0851,68.6468,87.5081
1898,disease_14855,disease,True,38.0952,36.9659,79.2187
1899,disease_2743,disease,True,68.0,83.9608,83.8645
1900,disease_10506,disease,True,16.0494,22.516,71.1325
1901,disease_3334,disease,True,90.3226,95.2207,95.9684
1902,disease_4235,disease,False,6.6667,2.1739,66.6984
1903,disease_675,disease,True,100.0,99.9898,100.0
1904,disease_10133,disease,True,13.9535,12.1951,70.8626
1905,disease_14008,disease,True,63.7363,78.1031,88.4009
1906,disease_11698,disease,True,20.8333,50.6818,70.3694
1907,disease_11743,disease,True,15.3846,6.4935,71.354
1908,disease_6506,disease,True,21.25,54.2724,76.1217
1909,disease_4922,disease,True,29.4737,55.978,77.0614
1910,disease_8769,disease,True,70.7317,69.9356,90.2807
1911,disease_13710,disease,True,100.0,99.9852,100.0
1912,disease_1836,disease,True,76.4706,77.5491,91.1481
1913,disease_13690,disease,True,65.0485,82.0788,80.7179
1914,disease_12940,disease,False,10.0,3.5714,66.4909
1915,disease_12061,disease,True,36.8098,67.3456,76.5644
1916,disease_79,disease,True,4.0816,1.2469,64.4685
1917,disease_8398,disease,True,46.3768,28.5723,84.0249
1918,disease_386,disease,True,16.6667,37.037,73.664
1919,disease_15011,disease,True,88.4615,88.4325,96.9114
1920,disease_6768,disease,True,38.0952,58.5938,79.8654
1921,disease_1971,disease,True,83.0189,87.8908,95.3904
1922,disease_11157,disease,True,78.9474,84.2572,91.9616
1923,disease_2452,disease,True,48.8889,78.8231,82.7163
1924,disease_9600,disease,True,97.6744,98.2837,99.5099
1925,disease_13202,disease,True,80.5556,89.7896,92.956
1926,disease_9248,disease,False,5.9701,1.7762,65.8541
1927,disease_2258,disease,True,33.3333,31.2262,78.7563
1928,disease_6755,disease,False,23.9316,34.8742,73.7654
1929,disease_2897,disease,False,12.5,4.8077,71.1356
1930,disease_1697,disease,True,17.0732,22.8909,73.5366
1931,disease_8986,disease,True,32.2581,66.844,77.2021
