row_index,sample_id,topic,question,first_gold_rank,hit_at_1,hit_at_3,hit_at_5,latency_s,retrieved_context_hashes
1737,disease_5096,disease,Thuốc xịt mũi có cải thiện tình trạng ngáy ngủ do viêm mũi không?,1,True,True,True,0.06871060000048601,3b4af02ac50d30ffa780|cdb7fc405ff63ff67a98|63b0f5806719d4f1388c|f895c08d726c0ba25418|9425221387ccafc5e84a
1738,disease_2344,disease,Bệnh gout là căn bệnh gì?,1,True,True,True,0.05156360000182758,508e6ba29f37b9a08606|e0391959362c4756d229|5b355616a0e9ecb73fbb|1e625b5e8162616f2737|df5c9fb23015a94e1f44
1739,disease_8266,disease,Các thành viên trong gia đình cần lưu ý điều gì khi chăm sóc người bệnh mắc sốt xuất huyết Lassa?,1,True,True,True,0.08058929999970132,a6c4bee13ef6c54e905f|e1a38f6dec3d8b7bb845|b4cbae9981264f48296f|ec773b9ae4907bc6280d|ac3ee8b034f183bcbdd5
1740,disease_201,disease,"Theo lời khuyên về chế độ ăn uống và lối sống để điều trị hội chứng buồng trứng đa nang, việc giảm cân có vai trò gì?",4,False,False,True,0.09180890000061481,0f29115aae0cde20ee04|ec6cc0aa253d59b31820|b49ec3529e69383b834f|0a0e89afb66e109e4440|6dc43e3316c2d99e70f5
1741,disease_13045,disease,Viêm loét đại tràng có thể được chẩn đoán bằng cách nào?,1,True,True,True,0.07145990000208258,27be963bf4110dd37432|d765d048c1307b0fba9e|227e64c02a0b770da74d|5f18c8154bb0a2e25d58|59dc15139c6eaa6d0ab3
1742,disease_5749,disease,Nguyên nhân chính gây ra nếp nhăn vùng mắt là gì?,3,False,True,True,0.07094579999829875,23515ea84844357d14aa|3c92849ca3c66e131684|67a869d9afb914584c02|bc39aa14a551ae484a33|7499c26f1c5a7f44271f
1743,disease_15658,disease,"Sau khi phẫu thuật đứt dây chằng đầu gối, bệnh nhân cần tập vật lí trị liệu trong khoảng thời gian bao lâu?",2,False,True,True,0.10101489999942714,eb6a04a6cbe76298eafb|655838d2df75d55a86f2|98bdbed78ec087011d19|5b96547775c0cbc93e41|aa4ef96c65d246584cf6
1744,disease_5382,disease,Nếu vệ sinh răng miệng không cẩn thận thì có thể dẫn đến hậu quả gì?,5,False,False,True,0.08398479999959818,d54aeb40da5cd4d20502|9b75916891971298ecc7|6bacee16917da3cb6034|9df65ed74f83e0022c14|fa41025ca39db1682efa
1745,disease_7342,disease,Bệnh nấm da đầu có những thể nào?,3,False,True,True,0.06083800000124029,aa944ca3af9631d7e705|7d4e8753f0ae12c08b79|fe93a7e9b68607debe35|af7163d733d755250ca0|dd4dff281604f801ea09
1746,disease_1068,disease,Những loại chấn thương nào có thể dẫn đến chóng mặt?,1,True,True,True,0.07443980000243755,9c3bfc084b6aa337e22c|5036f8e7a23e61d78fc4|9b3f2edb004f1bb287d2|b3fbc9fc2b1e16e2e6bc|041b82ec363c48025c48
1747,disease_1173,disease,Tình trạng chảy máu lâu cầm có thể do nguyên nhân gì?,,False,False,False,0.08570989999861922,a07074063d848e038a30|16b9e75d92127a786ba9|e5817256c1d2bd6b0d63|ee5ed8ac40d9d47bd721|e5f3493dbcbeb11984ea
1748,disease_13922,disease,Nhóm thuốc nào được sử dụng để giảm triệu chứng nhiễm độc giáp gây khó chịu?,1,True,True,True,0.09196840000004158,be014eefed77eaec0b4a|d3891c43d34dab4b9498|7f458c65a71203d04317|08e8ad984906ec9ce46a|0f5fe59c49ef436f2ec4
1749,disease_3027,disease,Những thay đổi trong lối sống nào ở người hẹp van động mạch chủ giúp tránh tăng gánh nặng cho tim?,1,True,True,True,0.09269059999860474,5c19fb1310ec43868634|73973d2fc294a03dc423|ad2d6aac70ad27fca04f|2908a2a7302553870f09|16db1e83c3ec38810c42
1750,disease_6333,disease,Thuốc chẹn beta được dùng để điều trị run vô căn như thế nào?,1,True,True,True,0.07567520000156946,2852bd0bbcbc3bba54a3|b8b0b2838a223414c0e8|69ccee4ee806d9ce230b|f5104965ff376ef58a20|d3891c43d34dab4b9498
1751,disease_707,disease,Bệnh lý động mạch cảnh là gì?,1,True,True,True,0.06988239999918733,faf7b2c1ed19d8aa617c|7fb6ec43c81fac050f2f|549956e2f05cb393bc44|ada0e18d6ac1d7f8b466|d6fe000f7fdbf4a299a0
1752,disease_7150,disease,Các triệu chứng của trầm cảm theo mùa thường xuất hiện khi nào?,1,True,True,True,0.07769990000088,9478b5e3c8791ba9b32b|8ad53f997f483c8f71c7|c79be5c7ceaa6dcab4ab|f4969c4281b2b99d4365|213e32878481012640d1
1753,disease_7022,disease,Quá trình ghép tủy được biết đến như thế nào khác?,1,True,True,True,0.08472669999900972,9e86d5655cd4d9ce6324|267be0bc0bf64b076b5b|e0e15b9baad91f8bc8f3|9cd3c5b680dcb92ffd1d|a07074063d848e038a30
1754,disease_11465,disease,Khối u não ác tính có phổ biến không?,1,True,True,True,0.08403580000231159,f3897bf6788323ba255d|2fed72d7c9254fb8d227|fa3dc30e855167f6458d|dc084e8b4dabc5f4131c|0c23b12c3708cde865cb
1755,disease_2229,disease,Điều trị giang mai cho cả bạn tình của người bệnh có tác dụng gì?,1,True,True,True,0.0834391999997024,edf5d31a2b456be42a47|07df6668d4dee34310c7|0a4445e16f9adfc69886|a07074063d848e038a30|e904b9f781799575360d
1756,disease_4054,disease,Điều trị cho trẻ bị kén bã đậu bằng thuốc thường kéo dài trong bao lâu?,1,True,True,True,0.08819880000010016,493c09f0ea9a0225ef8e|b0d15a10ccfd107487ea|9a8c1ba5b6992befe36c|47cc986b74c5692be80f|9ec719fdb77c0af9b482
1757,disease_15287,disease,Nguyên nhân dẫn đến bệnh võng mạc là gì?,1,True,True,True,0.08054400000037276,3d6bcff9142c18a57a65|63b0f5806719d4f1388c|90444e40abb2675e3dde|a07074063d848e038a30|272edcb4760b7bdaafb8
1758,disease_8125,disease,Khi nào cơ chế điều chỉnh nhiệt tự nhiên được coi là thất bại?,1,True,True,True,0.06840440000087256,239dba28a07c68fe417c|e0765c8dee7dfff097d1|b0195cc9032b5a091fe4|9034f9450496804ae130|b14771f526eb0a44dc6c
1759,disease_14257,disease,Viêm da tiết bã thường có biểu hiện bệnh lý như thế nào?,4,False,False,True,0.06943640000099549,c796f1dc063404965fd4|02e3b9550b0e359c6c22|ff7186f6adf36f6ae343|f851f93b641f4ac41a4a|7d4e8753f0ae12c08b79
1760,disease_12039,disease,Giai đoạn 1B của ung thư vú có đặc điểm gì?,1,True,True,True,0.07285490000140271,37f2f49cc36a4b657682|cf5b436533159712d7e8|e26b9357e310bd52ed9f|e7dbed746f6fc28559a8|79feea178169025cddc7
1761,disease_15578,disease,Thời gian phục hồi chức năng sau đột quỵ có thể kéo dài bao lâu?,1,True,True,True,0.08912170000257902,13fb4ec2ba3ed3ac5466|9af24bdbad734b230163|eb6a04a6cbe76298eafb|545f2256c923894fb603|a3f49c94bd97788ce607
1762,disease_12816,disease,"Nếu nghi ngờ bị viêm khớp ngón tay cái, bác sĩ sẽ yêu cầu kiểm tra cận lâm sàng gì?",1,True,True,True,0.0858845000002475,6a84cf948075536c3df5|2b73bfc45d461b81a316|4f456d0bb37af7fd4827|23af3e67e008dc4692d4|2d7022bb48dafb8c014f
1763,disease_3725,disease,Hội chứng thận hư có thể gây ra cảm giác mệt mỏi uể oải toàn thân không?,1,True,True,True,0.06848340000215103,2fa6e153cf402bbe58f7|a30ea9a9091d4b1fef20|97384f55e7bd992b4116|fdb6cb32c3e4b7cd0431|9b75916891971298ecc7
1764,disease_4712,disease,Những đối tượng thường gặp chứng mất ngủ?,2,False,True,True,0.06495040000299923,3d1d776f5a06a4a3fe52|13b8292b94309f590708|74173a9a9232653088ea|13b8292b94309f590708|d52b38cdda523b25447f
1765,disease_61,disease,Bệnh Basedow thường xuất hiện ở độ tuổi nào?,1,True,True,True,0.06825750000280095,68783debd010382a7b9e|9555223086adc0698ded|d291e3a3dd12480b3226|968567f80bc95ad501b0|cd1bf47e2c71350a10af
1766,disease_9170,disease,"Khi đạt cực khoái, tinh dịch bình thường đi về hướng nào?",1,True,True,True,0.09185430000070482,e0415d7a47996c0c91a5|5e0e2a996c9e1420a050|75a5cbc3895ced8cafc6|07b061516d6c47736943|7eda7ff8d39fd1c84e0f
1767,disease_10361,disease,Phế nang phình to có thể được phát triển bởi áp suất không khí tăng dần trong các phế nang và phế quản ?,,False,False,False,0.12775890000193613,dd65d3dca5dc4ddacfc9|54e7316d126497a64610|613a59be702350f67051|54e7316d126497a64610|600589dbe60f87bae49a
1768,disease_9115,disease,Mục đích của việc chẩn đoán thủy đậu bội nhiễm là gì?,1,True,True,True,0.08098949999839533,ee9ecee4d25294ab4966|160d2575547ec662c153|bc39aa14a551ae484a33|e898f4b68460a7686a70|bfd74c1aece0777bf95c
1769,disease_3038,disease,Bệnh hẹp động mạch thận có tỷ lệ chiếm bao nhiêu trong tổng số các trường hợp huyết áp nhẹ đến trung bình?,1,True,True,True,0.08543819999977131,d947328abe620d60bef2|16db1e83c3ec38810c42|61e35a5ad9d030180805|e919e8673244b2bb6529|78e74ff58e818a9716ae
1770,disease_1740,disease,Nguyên nhân dẫn đến sử dụng corticoid quá tay là gì?,1,True,True,True,0.060688999998092186,5d4172cd13e0481d4989|61011ff205768f49b73b|3a61a79b6281042d4568|6fae63f32f0fc9713346|0192ac7142d7621fea4c
1771,disease_2378,disease,Tại sao con trẻ sau khi trải qua phương pháp điều trị gãy cành tươi có thể cần phải tiêm thuốc an thần?,1,True,True,True,0.094184800000221,49885fc23a43d4c27f3c|a76bb6e4304983b4586c|5cb7f36f23723e09cc9f|aa4ef96c65d246584cf6|fb20e6e7ad5b33fed6ba
1772,disease_14375,disease,"Trong trường hợp máu mất rỉ ra và không được phát hiện, người bệnh sẽ có những dấu hiệu gì?",1,True,True,True,0.11329789999945206,d31234235cbf2612e47b|90444e40abb2675e3dde|16b9e75d92127a786ba9|e8e7d9f3be7b8f2c2bf6|3af768926b37b5883621
1773,disease_8580,disease,"Đối với trường hợp thiếu vitamin B12, phương pháp điều trị là gì?",1,True,True,True,0.08667199999763397,3d97a3960760d5ca14c6|94ebbc6d758b768056ac|b80fabed1a5d9e6ec2ae|6f54299cabe55e10b6a6|b4012293714828a88942
1774,disease_2250,disease,Mức độ tổn thương dây chằng 3 có thể dẫn đến điều gì?,5,False,False,True,0.0806972999998834,7499c26f1c5a7f44271f|98bdbed78ec087011d19|655838d2df75d55a86f2|eb6a04a6cbe76298eafb|0035e4f7004f975a04f9
1775,disease_15124,disease,Loại xuất huyết não chiếm bao nhiêu phần trăm trong các trường hợp đau đầu?,1,True,True,True,0.07544659999985015,01baeac95fe2718cf3a4|74dc75f2b810423a807c|8ccf2e4b8650e521daa9|e60ad2115dd9a0b1e973|d0a87564f55d5e4712bc
1776,disease_6950,disease,Rối loạn phân ly hình thành do nguyên nhân nào?,1,True,True,True,0.0669701000006171,2b0f8b5ef9bb8194de4f|a47575609dc5d1b893e6|e6439b1c2612acd88fb8|9c9e353933054d784ceb|f09b6fa7cf74bb45136c
1777,disease_6011,disease,Các nhà khoa học và bác sĩ lâm sàng đang làm gì để tìm hiểu thêm về bệnh papilloma thanh quản?,1,True,True,True,0.09753930000078981,92030cb410441ea2042e|8b92796c413afc1b32f0|b1c179a195a1b083beac|23af3e67e008dc4692d4|dbb87c9b5e89ae390d9b
1778,disease_13024,disease,Chảy máu dạ dày có thể gây ra những ảnh hưởng gì đến sức khỏe?,1,True,True,True,0.09291600000142353,ee5ed8ac40d9d47bd721|6fb9cf057805350bed75|d451c888cd4293cc2ece|e5f3493dbcbeb11984ea|27e5e048bb4156a8d6e6
1779,disease_10997,disease,Thủ thuật nội soi phổ biến nhất hiện nay là gì?,1,True,True,True,0.06870029999845428,3f42b84a59da1cb8dd69|14dff74e420d651414ff|309bd35c2438a715947a|1883e62e2f357f86dedf|a3290a4d5f696b83664d
1780,disease_2396,disease,"Khi nào còn lại cảm thấy đau kéo dài hay khó chơi thể thao, thì phải làm gì?",1,True,True,True,0.08849129999725847,768dc7eddcfd0e119a97|a5485aee6e5ddf154f52|98bdbed78ec087011d19|6ebeda6d1eab6f3856d6|7fc15ebc3b3147f2c197
1781,disease_13566,disease,Bệnh Crohn thường ảnh hưởng đến những phần nào của ống tiêu hóa?,1,True,True,True,0.07960479999746894,d765d048c1307b0fba9e|09a413174f4edc0da828|3142134571a5332ee06a|8a98a752c5450c5c66d5|ed9aa9d9d9740c76cc1a
1782,disease_14393,disease,Khi nào chảy máu tiêu hóa dưới được coi là nguy hiểm?,1,True,True,True,0.07692299999689567,e8e7d9f3be7b8f2c2bf6|59dc15139c6eaa6d0ab3|ee5ed8ac40d9d47bd721|741c1560bfcbf6285f56|f23c3e0a2e3de5d970bf
1783,disease_1937,disease,Sữa bò là nguồn gì đối với sự phát triển của trẻ?,1,True,True,True,0.06398040000203764,2bf98bfaa7f7a815485a|d46340b759e533304370|ed921e21b718c4b595b7|d93ffa0d5bba312da456|059bb8db107115350ecc
1784,disease_12637,disease,Tình trạng nào thường gặp ở bệnh viêm dạ dày ruột?,1,True,True,True,0.06773790000079316,543b30597f1be80029d2|d3a1e5ce4ea7b3fa0fb6|eb465e10c99b59fe2e07|73a9ec63c28d0a6b5ad2|d765d048c1307b0fba9e
1785,disease_7723,disease,Suy tim cấp có những loại nào?,1,True,True,True,0.06652200000098674,42f8f136c28f62e31647|21dde1387c50d298e643|cd3b85f9d46ef30987f2|b26c119c4e1bce12d473|3af768926b37b5883621
1786,disease_7425,disease,"Trong quá trình điều trị, trẻ sinh non có thể được sử dụng loại thuốc nào?",1,True,True,True,0.08506180000040331,f4656ca3136819d6b47f|493c09f0ea9a0225ef8e|7c71d237882888de1a69|b437b99c4d3e3212b320|454a1c7ae507d9057991
1787,disease_4410,disease,Khi nào cần đưa trẻ đến bác sĩ khi bị bệnh ly thượng bì bóng nước?,1,True,True,True,0.08204440000190516,a7e6083066e2876b4c4f|f078676c0d215045c100|ac3ee8b034f183bcbdd5|2ffce0dd867b6c8e0911|40af509be58ed4b56c84
1788,disease_13681,disease,Khi nào điều trị bảo tồn được áp dụng trong trường hợp viêm tai giữa có mủ mạn tính?,1,True,True,True,0.07284860000072513,5c21d71f144df86eb30e|2d0369e7897a115547d7|4322831fd422e49f875f|4b765070af3f5de829af|901de7c446da1a2c9e39
1789,disease_973,disease,Biểu hiện nào thường gặp ở bệnh động mạch chi dưới?,,False,False,False,0.06031700000312412,7fc15ebc3b3147f2c197|ada0e18d6ac1d7f8b466|d6fe000f7fdbf4a299a0|faf7b2c1ed19d8aa617c|90564e515e1ae88abee4
1790,disease_5004,disease,Trong trường hợp nào người bị ngoại tâm thu nhĩ không có biểu hiện triệu chứng?,,False,False,False,0.08126439999978174,b42c4a91f93ad99c2c5d|4204d7f19c9d12083919|12658dc17e9f58a03cb5|3d2f3ddd42bd10e1639f|23f74ada57a5314b1ef3
1791,disease_13656,disease,Bệnh viêm tai giữa cấp có mủ thường gặp ở nhóm dân số nào?,1,True,True,True,0.08201660000122502,901de7c446da1a2c9e39|2d0369e7897a115547d7|d9f52a2acdc48e5742ac|4b765070af3f5de829af|4060432c6183d91a865c
1792,disease_1565,disease,"Theo thống kê của Tổ chức Y tế Thế giới (WHO), tỷ lệ người lớn trưởng thành bị cúm mỗi năm là bao nhiêu?",1,True,True,True,0.10826739999902202,36f3a36281cc2e7b7ff3|e1829f2b60ad5f70271e|c1f64074295f5ddedbc8|90ff67e9bded0986a9ef|347e16c7890d27cd0e28
1793,disease_14910,disease,Viêm amidan có thể dẫn đến những vấn đề sức khỏe gì?,1,True,True,True,0.08771280000291881,f9f5c5e440a97159381d|5ad4c65b70be11515b84|a2e80e9460676fc99d8a|ccf494bf22b27d34706f|fa41025ca39db1682efa
1794,disease_5452,disease,Dấu hiệu nào cho thấy bị viêm amiđan chỉ ở một bên họng?,1,True,True,True,0.09980989999894518,a27a1fbcc2b4a874d571|f9f5c5e440a97159381d|82a8447028d67158c013|0b97964f88544ef3ece9|678ffff59c69ec1d3f1b
1795,disease_7958,disease,Điều gì xảy ra trong tình trạng bất thường về nuốt liên quan đến giấc ngủ của Sặc nước bọt?,1,True,True,True,0.07943359999990207,cd3e05e756ee84f5e103|74173a9a9232653088ea|154ec8815f82f2386472|13b8292b94309f590708|13b8292b94309f590708
1796,disease_3375,disease,"Viêm phổi, viêm phế quản hay viêm gan có thể là biến chứng ở phổi và gan của hội chứng Sjogren không?",1,True,True,True,0.09431869999752962,9b75916891971298ecc7|0f3b857b67f13112b231|b9e404debb72cc68e787|4322831fd422e49f875f|54e7316d126497a64610
1797,disease_6035,disease,Trong trường hợp nào thì bác sĩ có thể sử dụng MRI để chẩn đoán bệnh Parkinson?,1,True,True,True,0.07835100000011153,c5f51a033c4939d67cd3|a07074063d848e038a30|a3290a4d5f696b83664d|147c35bf540b92d00248|af4a2258b392817a039d
1798,disease_3487,disease,Tại sao hội chứng giấc ngủ đến trễ có thể khiến bạn ngủ không ngon?,2,False,True,True,0.06932790000064415,68e881bbdd2e75fd3492|83063a44b6e22bcbbf74|5187428d999fca0ee9e4|74173a9a9232653088ea|13b8292b94309f590708
1799,disease_12813,disease,Thăm khám viêm khớp ngón tay cái thường bao gồm các thủ thuật nào?,5,False,False,True,0.061180400000012014,5036f8e7a23e61d78fc4|6a84cf948075536c3df5|5b96547775c0cbc93e41|2b73bfc45d461b81a316|4f456d0bb37af7fd4827
1800,disease_4722,disease,Tại sao mức độ nghiêm trọng của loạn giấc ngủ không phải lúc nào cũng phù hợp với biểu hiện lâm sàng hoặc lời than phiền chủ quan của bệnh nhân?,1,True,True,True,0.08929030000217608,248a1fe945c072ccf9b8|b46de85a08a55e8e0fd5|a650f48f38bea16d5d00|13b8292b94309f590708|d52b38cdda523b25447f
1801,disease_5407,disease,Thiếu oxy gây chậm nhịp tim bằng cách nào?,1,True,True,True,0.0604587999987416,e28519291f23bdbfd33f|21dde1387c50d298e643|7fb6ec43c81fac050f2f|16db1e83c3ec38810c42|0bf38455154290221b9a
1802,disease_15482,disease,Động kinh thùy trán có thể bị gây ra do những yếu tố nào?,1,True,True,True,0.07101899999906891,ebfb31e28399d8e59fa9|434d4e7b1a4e06a6d52a|a40056ca7f2829886c44|63b2773d945dd501a400|8668749b363da73286f7
1803,disease_9707,disease,"Theo số liệu thống kê tổng quát, có bao nhiêu phần trăm phụ nữ bị mắc bệnh trầm cảm khi mang thai?",1,True,True,True,0.09482449999995879,2246be7bad01b1f6ef8e|918fa7d1c01eed8a31db|a07074063d848e038a30|9e610b11e91d38dac9fc|013bf0d2c678ec0b4d64
1804,disease_6160,disease,Tại sao chưa có nguyên nhân cụ thể dẫn tới tình trạng thiếu hụt các tế bào thần kinh ở ruột già?,1,True,True,True,0.10359230000176467,272edcb4760b7bdaafb8|8ccf2e4b8650e521daa9|5ef8a87ed53e78dc7c1c|af2381a88f3d60a1260f|ed8e39664062289c1069
1805,disease_3584,disease,Người mắc Hội chứng ruột kích thích có chất lượng cuộc sống như thế nào?,1,True,True,True,0.08312630000000354,5b355616a0e9ecb73fbb|96daaaf48a5129fb9044|5e0c4157d1e3e87c020c|79feea178169025cddc7|8915a9a20837bade0866
1806,disease_2685,disease,Các biểu hiện bất thường về suy nghĩ ở bệnh nhân mắc bệnh Huntington bao gồm những gì?,,False,False,False,0.08729780000066967,9c9e353933054d784ceb|36a1059a6ed040414a18|0de63b7fa5f8c838d04c|a07074063d848e038a30|e5817256c1d2bd6b0d63
1807,disease_1569,disease,Virus cúm có khả năng phát tán trong không khí trong phạm vi bao xa?,1,True,True,True,0.06636049999724491,bb958895823b1000b812|90ff67e9bded0986a9ef|8d262b33644385ea834c|c1f64074295f5ddedbc8|c007d1cc3cc73e6ebd60
1808,disease_5561,disease,Khi nào người bệnh nên liên hệ với bác sĩ?,,False,False,False,0.05848659999901429,a07074063d848e038a30|ce9af62ecc63d5fdd74c|33e13cc97e57b678e703|a07074063d848e038a30|8cd757650540202b560f
1809,disease_8151,disease,Những yếu tố nào có thể gây ra hoặc góp phần gây ra hội chứng Sốt cabin?,1,True,True,True,0.07608900000195717,f3d935733060fc09f006|3002cca577c222c9bbcb|11caca31f2384174c42b|feb9c8058db808a1d337|63b0f5806719d4f1388c
1810,disease_7073,disease,Mục đích chính của việc đo huyết áp khi ngồi và sau đó đứng lên là gì?,1,True,True,True,0.07362300000022515,ad008175522d14847ede|7fb6ec43c81fac050f2f|00bfc34a56bebe454eb1|0e2a983963f83182792d|64a721bc4c56f6faf4eb
1811,disease_8763,disease,Xét nghiệm thời gian prothrombin (PT) và thời gian prothrombin một phần được kích hoạt (aPTT) nhằm đo lường điều gì?,1,True,True,True,0.08801130000210833,99ad65c39039c2dab786|a4e00d1e81960e9b3827|a650f48f38bea16d5d00|e675f8d9ed46dd380c2b|248a1fe945c072ccf9b8
1812,disease_13203,disease,Viêm mũi dị ứng là gì?,3,False,True,True,0.05933029999869177,63b0f5806719d4f1388c|9425221387ccafc5e84a|0a2440e771d9bf50e4bf|9471c01e64c39e57ec5d|b347b73a0109b24d3b11
1813,disease_6480,disease,Làm thế nào để ngăn ngừa biến chứng của bệnh rối loạn chuyển hóa glucid?,2,False,True,True,0.08967000000120606,8915a9a20837bade0866|6481a81bdacfe71d70a8|5055f170909019d1609b|9bb9870c7bbfd7ee63d7|24a202383decaefb26f4
1814,disease_491,disease,Nguyên nhân nào dẫn đến bệnh cơ Nemaline?,1,True,True,True,0.0762551000007079,f24dc76b23630157583a|347e16c7890d27cd0e28|36cce3328a5265d6763d|a07074063d848e038a30|0dc6f6be7f6c93d31697
1815,disease_1281,disease,Liệu pháp tâm lý dạng trò chuyện là gì?,1,True,True,True,0.0666443000009167,77a93945e99465f2dae1|6331d75fa3e3ce5fa1c7|5cb7f36f23723e09cc9f|ccf494bf22b27d34706f|013bf0d2c678ec0b4d64
1816,disease_11520,disease,Xạ trị vô tuyến lập thể là gì?,,False,False,False,0.06650599999920814,a07074063d848e038a30|ec5b44ccc9088a3c420f|9c3268a2e46ef3289c8f|a07074063d848e038a30|ac52b2610d2169f5c2be
1817,disease_3221,disease,"Các vấn đề nào ở vùng dưới đồi, thân não hoặc phần trên của tủy sống có thể gây ra hội chứng Horner?",1,True,True,True,0.09655120000024908,545f2256c923894fb603|b2a425a92d09e91b9c33|a2a78159540a39b43ee4|4158c097509430bcad73|f2d446d3e31cec85b6f1
1818,disease_10738,disease,"Trong trường hợp nào đối với u nang buồng trứng, người bệnh sẽ được chỉ định phẫu thuật?",3,False,True,True,0.0753177999977197,3a1183e3690018538e09|160d2575547ec662c153|fa3dc30e855167f6458d|e0765c8dee7dfff097d1|cffcb66b3c07ae5a9ff6
1819,disease_9467,disease,"Trong điều trị tiền đái tháo đường, cần làm gì để giảm nguy cơ bệnh tim mạch?",,False,False,False,0.07195730000239564,6481a81bdacfe71d70a8|c19741e819ec5ace996a|ad2d6aac70ad27fca04f|99c45838a84dd9009495|7e139328892cf138b814
1820,disease_8606,disease,"Để phòng ngừa tai biến mạch máu não, người có biểu hiện thiếu máu não thoáng qua nên chú ý điều gì?",1,True,True,True,0.08139170000140439,8447bac7e9c1e904dc49|d0a87564f55d5e4712bc|8ccf2e4b8650e521daa9|faf7b2c1ed19d8aa617c|761086a45a1c1752a557
1821,disease_7338,disease,Rụng tóc vành khăn là gì?,1,True,True,True,0.057626100002380554,9034f9450496804ae130|fe93a7e9b68607debe35|7d4e8753f0ae12c08b79|8864eeca3fa6b9511081|b95e94ae7e251f974d8b
1822,disease_5010,disease,"Trong trường hợp ngoại tâm thu nhẹ, người bệnh cần phải làm gì?",1,True,True,True,0.07087939999837545,b42c4a91f93ad99c2c5d|b447bbadeba40ff22bb3|e0765c8dee7dfff097d1|4dd361c84511e94134e2|a7885edfe4c58911cfae
1823,disease_15507,disease,Cơn động kinh co giật có dấu hiệu như thế nào?,1,True,True,True,0.06902629999967758,775706404e53444a8ca2|07b061516d6c47736943|f34ae988be6a6de66830|47eee7fa9de46ea3ced6|a7fe30b2a0e69adc11b6
1824,disease_14858,disease,Giải áp vi mạch là phương pháp như thế nào?,,False,False,False,0.0662451999996847,9668922e839da15fdb44|d8af7f02c67934dc6bdf|147c35bf540b92d00248|2908a2a7302553870f09|3a9f1b4cfcf999a021c1
1825,disease_6179,disease,Các yếu tố nguy cơ hàng đầu gây bệnh phình động mạch chủ là gì?,1,True,True,True,0.07046939999781898,d6fe000f7fdbf4a299a0|e919e8673244b2bb6529|4b5d99f41344774067c3|402951022f3437455843|faf7b2c1ed19d8aa617c
1826,disease_3929,disease,Người mắc chứng không dung nạp lactose có cần phải loại bỏ hoàn toàn các sản phẩm sữa trong chế độ ăn hàng ngày không?,1,True,True,True,0.08438120000209892,e81430e0c0845e5d73af|059bb8db107115350ecc|be9cdf1bc98fe296f6a5|2bf98bfaa7f7a815485a|6b5f949a0be416049b09
1827,disease_8993,disease,Tăng đông là gì?,1,True,True,True,0.05815989999973681,3002cca577c222c9bbcb|e5817256c1d2bd6b0d63|e318773648e05266cd92|a5e210e261a9ba68288d|c1f64074295f5ddedbc8
1828,disease_3961,disease,Mục đích của việc sử dụng prostaglandin trước khi phẫu thuật là gì?,4,False,False,True,0.06333269999959157,160d2575547ec662c153|c18a831733511aa89aa6|23b639b7ec9c8bb12490|cfeb3bbff95d1221b1c7|041fcabe2e57fea50951
1829,disease_9231,disease,"Trong quá trình tiêu chảy, cơ thể trẻ mất chất dinh dưỡng gì?",,False,False,False,0.06138980000105221,e26b1315e0413c971942|67003a357c09e064ab1f|185062c3ebc80987c4f9|3993ca3a2d08f2f3e5e8|ef6a0852e4781d28f1f4
1830,disease_4347,disease,Tăng cân ở bệnh nhân SLE có thể do nguyên nhân nào?,1,True,True,True,0.06299750000107451,de8e6898b3dc93d1f71c|ce6a653141a0c5d027eb|0e36e95de9175fa7d843|ba1954e3818e6cee114a|a07074063d848e038a30
1831,disease_7904,disease,Bệnh suy tuyến yên nên liên hệ với bác sĩ chuyên khoa nào?,1,True,True,True,0.06260300000212737,a07074063d848e038a30|a07074063d848e038a30|c32e67d9bca34e8ab507|3980f0d4879cc899fb6d|05dead2aa10b0ead3e40
1832,disease_15007,disease,"Sau phẫu thuật bắc cầu động mạch CABG, thời gian theo dõi bệnh nhân tại bệnh viện bao lâu?",1,True,True,True,0.07570940000005066,00b45dab3ef8b383aa12|5ae8d2210897116285dd|b4cbae9981264f48296f|52b3b82cc868eaa20c2b|202d7459f40c5e256430
1833,disease_4924,disease,"Phương pháp điều trị nào được xác định có thể có lợi cho não bộ, đặc biệt là trí nhớ ở người bị nghe kém?",1,True,True,True,0.08400199999960023,611ed3ce1eaaa097ff58|73799f0272e88c0804d0|5b022ff200d3ea067b60|1fcaaa9bdf4a11df0871|aca06a1bc0be6d06da45
1834,disease_4524,disease,Bệnh lậu là bệnh gì?,1,True,True,True,0.05366219999996247,34dc188845d441ce0bd4|0f3b857b67f13112b231|b80a483b0ccecc5ed84a|7ba1f32b0856fd3de255|e1829f2b60ad5f70271e
1835,disease_6813,disease,Rối loạn lưỡng cực loại II có biểu hiện khác biệt gì so với RLLC loại I?,1,True,True,True,0.06970570000339649,65e27447a7b948bdbec9|2b0f8b5ef9bb8194de4f|cc3a24bcaed285a92acf|9c9e353933054d784ceb|2955ce32bb941980e726
1836,disease_279,disease,Những hormonee nào thường được định lượng khi xét nghiệm tuyến giáp?,1,True,True,True,0.05851059999986319,a551807a558cc527b44f|809566025c7af66b1403|0adf3c85ff24368065ba|e898f4b68460a7686a70|a650f48f38bea16d5d00
