question_id,kb,source_row,budget,question,reference_answer,expected_source,answer,valid_answer,retrieved_doc_count,generation_doc_count,context_estimated_tokens,context_chars,rouge_l_f1,latency_seconds,generation_sources,error
Q047,KB3,331,2200,"Em hay quên nên lười đưa con đi khám định kỳ, chỉ khi con ốm mới đi, em có cần phải đánh giá lại sự phát triển của bé thường xuyên không, hay chỉ cần thực hiện một lần khi bé có dấu hiệu lạ ạ","Trẻ em lớn lên và phát triển rất nhanh với tốc độ khác nhau, do đó, điều quan trọng là phải đánh giá lại chúng thường xuyên. Trẻ có thể phát triển nhanh hơn hoặc chậm hơn ở một số khía cạnh so với những bạn đồng trang lứa. Tuy nhiên để xác định sự phát triển nhanh hay chậm ở trẻ có phải là vấn đề nghiêm trọng hay không cần có các đánh giá định kỳ.",Đánh giá sự phát triển của trẻ như thế nào.docx,"Trẻ cần được đánh giá sự phát triển thường xuyên để phát hiện sớm các dấu hiệu trẻ chậm phát triển tâm thần, chiều cao, hay sự tăng trưởng của trẻ nhanh hay chậm. Qua đó giúp cha mẹ có kế hoạch điều chỉnh cách chăm sóc, nuôi dạy phù hợp và hiệu quả. Theo tài liệu, trẻ em lớn lên và phát triển rất nhanh, vì vậy điều quan trọng là phải đánh giá lại chúng thường xuyên. Việc đánh giá sự phát triển của trẻ sẽ được điều chỉnh cho phù hợp với lứa tuổi của bé, các vấn đề nghi ngờ hoặc chậm trễ.",1,5,3,2172,4991,0.2810810810810811,61.59501960000125,Đánh giá sự phát triển của trẻ như thế nào.docx | Đánh giá sự phát triển của trẻ như thế nào.docx | Đánh giá sự phát triển của trẻ như thế nào.docx,
Q047,KB3,331,3000,"Em hay quên nên lười đưa con đi khám định kỳ, chỉ khi con ốm mới đi, em có cần phải đánh giá lại sự phát triển của bé thường xuyên không, hay chỉ cần thực hiện một lần khi bé có dấu hiệu lạ ạ","Trẻ em lớn lên và phát triển rất nhanh với tốc độ khác nhau, do đó, điều quan trọng là phải đánh giá lại chúng thường xuyên. Trẻ có thể phát triển nhanh hơn hoặc chậm hơn ở một số khía cạnh so với những bạn đồng trang lứa. Tuy nhiên để xác định sự phát triển nhanh hay chậm ở trẻ có phải là vấn đề nghiêm trọng hay không cần có các đánh giá định kỳ.",Đánh giá sự phát triển của trẻ như thế nào.docx,"Trẻ cần được đánh giá sự phát triển thường xuyên để phát hiện sớm các dấu hiệu trẻ chậm phát triển tâm thần, chiều cao, hay sự tăng trưởng của trẻ nhanh hay chậm. Qua đó giúp cha mẹ có kế hoạch điều chỉnh cách chăm sóc, nuôi dạy phù hợp và hiệu quả. Theo tài liệu, quá trình đánh giá sự phát triển của trẻ cần được điều chỉnh cho phù hợp với lứa tuổi của bé. Trẻ em lớn lên và phát triển rất nhanh, do đó điều quan trọng là phải đánh giá lại chúng thường xuyên. Một số gợi ý cụ thể để chuẩn bị cho cuộc đánh giá và trở thành người cung cấp toàn bộ thông tin về sự phát triển của trẻ bao gồm: - Cả cha và mẹ của trẻ nên tham gia bất kỳ cuộc họp hoặc khám sàng lọc nào, nếu có thể. - Cha mẹ có thể cung cấp những thông tin hoặc ý tưởng khác nhau để đóng góp và chính mình đưa ra những so sánh qua những lần đánh giá để có cái nhìn khác về quá trình phát triển của trẻ. MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để xác định tần suất đánh giá sự phát triển của trẻ.",1,5,4,2939,6754,0.2372881355932203,1.5517837000006691,Đánh giá sự phát triển của trẻ như thế nào.docx | Đánh giá sự phát triển của trẻ như thế nào.docx | Đánh giá sự phát triển của trẻ như thế nào.docx | Đánh giá sự phát triển của trẻ như thế nào.docx,
Q048,KB3,96,1000,"Em đang định bôi kem đánh răng lên ti cho đỡ đau, em bị đau núm vú quá, có cách nào để bớt đau khi cho con bú không ạ","Tình trạng đau núm vú thường ổn định trong tuần thứ 2, bạn có thể dùng chính sữa mẹ bôi lên để làm dịu núm vú.",1445371_Improving-the-quality-and-care-of,MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.,1,5,2,956,2198,0.0930232558139535,1.0946235000010347,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q048,KB3,96,1500,"Em đang định bôi kem đánh răng lên ti cho đỡ đau, em bị đau núm vú quá, có cách nào để bớt đau khi cho con bú không ạ","Tình trạng đau núm vú thường ổn định trong tuần thứ 2, bạn có thể dùng chính sữa mẹ bôi lên để làm dịu núm vú.",1445371_Improving-the-quality-and-care-of,MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.,1,5,3,1091,2507,0.0930232558139535,61.242243900000176,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,
Q048,KB3,96,2200,"Em đang định bôi kem đánh răng lên ti cho đỡ đau, em bị đau núm vú quá, có cách nào để bớt đau khi cho con bú không ạ","Tình trạng đau núm vú thường ổn định trong tuần thứ 2, bạn có thể dùng chính sữa mẹ bôi lên để làm dịu núm vú.",1445371_Improving-the-quality-and-care-of,MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.,1,5,4,1645,3779,0.0930232558139535,1.0480286000001795,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx,
Q048,KB3,96,3000,"Em đang định bôi kem đánh răng lên ti cho đỡ đau, em bị đau núm vú quá, có cách nào để bớt đau khi cho con bú không ạ","Tình trạng đau núm vú thường ổn định trong tuần thứ 2, bạn có thể dùng chính sữa mẹ bôi lên để làm dịu núm vú.",1445371_Improving-the-quality-and-care-of,MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.,1,5,5,2237,5140,0.0930232558139535,1.066965600000913,Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q049,KB3,268,1000,"Em đang định ngồi xổm chơi điện thoại trong nhà, em nghe nói sau sinh không nên ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung, có đúng không","Đúng, việc ngồi xổm kéo dài hoặc rặn mạnh khi đại tiện gây áp lực lớn lên vùng sàn chậu đang tổn thương, làm tăng nguy cơ tử cung bị sa xuống thấp. Nên thay đổi chế độ ăn với nhiều chất xơ, uống nhiều nước hoặc ăn các món ăn giúp hỗ trợ nhuận tràng;",Phòng ngừa sa tử cung sau sinh.docx,"Sau sinh, mẹ nên tránh ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung không. Trả lời: Không. Mẹ nên tránh đi lại nhiều, tránh ngồi xổm, nhấc vật nặng trong tuần đầu sau sinh để tránh sa tử cung.",1,5,1,680,1562,0.196078431372549,1.2515351000001829,Hướng Dẫn Chăm Sóc Vết May Tầng Sinh Môn Sau Sinh Thường.docx,
Q049,KB3,268,1500,"Em đang định ngồi xổm chơi điện thoại trong nhà, em nghe nói sau sinh không nên ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung, có đúng không","Đúng, việc ngồi xổm kéo dài hoặc rặn mạnh khi đại tiện gây áp lực lớn lên vùng sàn chậu đang tổn thương, làm tăng nguy cơ tử cung bị sa xuống thấp. Nên thay đổi chế độ ăn với nhiều chất xơ, uống nhiều nước hoặc ăn các món ăn giúp hỗ trợ nhuận tràng;",Phòng ngừa sa tử cung sau sinh.docx,"Sau sinh, mẹ nên tránh ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung không? Không. Mẹ nên tránh đi lại nhiều, tránh ngồi xổm, nhấc vật nặng trong tuần đầu sau sinh để tránh sa tử cung.",1,5,2,1341,3081,0.2,61.48250099999859,Hướng Dẫn Chăm Sóc Vết May Tầng Sinh Môn Sau Sinh Thường.docx | Phòng ngừa sa tử cung sau sinh.docx,
Q049,KB3,268,2200,"Em đang định ngồi xổm chơi điện thoại trong nhà, em nghe nói sau sinh không nên ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung, có đúng không","Đúng, việc ngồi xổm kéo dài hoặc rặn mạnh khi đại tiện gây áp lực lớn lên vùng sàn chậu đang tổn thương, làm tăng nguy cơ tử cung bị sa xuống thấp. Nên thay đổi chế độ ăn với nhiều chất xơ, uống nhiều nước hoặc ăn các món ăn giúp hỗ trợ nhuận tràng;",Phòng ngừa sa tử cung sau sinh.docx,"Sau sinh, mẹ nên tránh ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung không? Có. Mẹ nên tránh đi lại nhiều, tránh ngồi xổm, nhấc vật nặng trong tuần đầu sau sinh. Khi ngồi nên chọn ghế mềm hoặc dùng gối donut để giảm áp lực lên vùng tầng sinh môn.",1,5,3,2115,4859,0.1929824561403508,1.164821100001063,Hướng Dẫn Chăm Sóc Vết May Tầng Sinh Môn Sau Sinh Thường.docx | Phòng ngừa sa tử cung sau sinh.docx | Phòng ngừa sa tử cung sau sinh.docx,
Q049,KB3,268,3000,"Em đang định ngồi xổm chơi điện thoại trong nhà, em nghe nói sau sinh không nên ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung, có đúng không","Đúng, việc ngồi xổm kéo dài hoặc rặn mạnh khi đại tiện gây áp lực lớn lên vùng sàn chậu đang tổn thương, làm tăng nguy cơ tử cung bị sa xuống thấp. Nên thay đổi chế độ ăn với nhiều chất xơ, uống nhiều nước hoặc ăn các món ăn giúp hỗ trợ nhuận tràng;",Phòng ngừa sa tử cung sau sinh.docx,"Sau sinh, mẹ nên tránh ngồi xổm lâu hoặc rặn mạnh khi đi vệ sinh để tránh sa tử cung không? Có. Mẹ nên chọn ghế mềm hoặc dùng gối donut để giảm áp lực lên vùng tầng sinh môn. Ngoài ra, mẹ cũng nên tránh đi lại nhiều, tránh ngồi xổm, nhấc vật nặng trong tuần đầu sau sinh.",1,5,4,2705,6215,0.2068965517241379,1.218356200000926,Hướng Dẫn Chăm Sóc Vết May Tầng Sinh Môn Sau Sinh Thường.docx | Phòng ngừa sa tử cung sau sinh.docx | Phòng ngừa sa tử cung sau sinh.docx | Hướng dẫn chăm sóc mẹ sau sinh thường.docx,
Q050,KB3,128,1000,"Em đang tính mua máy massage lưng, em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ","Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,Máy massage lưng có thể gây ra tình trạng bí tiểu không? Không.,1,5,1,318,731,0.1025641025641025,61.24206589999994,Bo_De_Me_Va_Be.xlsx,
Q050,KB3,128,1500,"Em đang tính mua máy massage lưng, em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ","Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,"Máy massage lưng có thể gây ra tình trạng bí tiểu không? Không. Tài liệu không đề cập trực tiếp đến việc máy massage lưng có thể gây ra tình trạng bí tiểu. Tuy nhiên, tài liệu RAG đề cập đến các yếu tố nguy cơ gây bí tiểu khi sử dụng thuốc Acritel, bao gồm phì đại tuyến tiền liệt, hẹp niệu đạo, tiểu không tự chủ, táo bón kéo dài và bệnh nhân đang sử dụng thuốc kháng cholinergic.",1,5,2,1095,2516,0.0747663551401869,1.195110000000568,"Bo_De_Me_Va_Be.xlsx | data_store\pdf\1555248_81.-PD-CĐ-VÀ-XT-TIỂU-TỒN-LƯU-SAU-SANH,-SAU-MỔ-11.4.pdf",
Q050,KB3,128,2200,"Em đang tính mua máy massage lưng, em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ","Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,Máy massage lưng có thể gây ra tình trạng bí tiểu không? Không.,1,5,4,1871,4300,0.1025641025641025,1.1131379999987985,"Bo_De_Me_Va_Be.xlsx | data_store\pdf\1555248_81.-PD-CĐ-VÀ-XT-TIỂU-TỒN-LƯU-SAU-SANH,-SAU-MỔ-11.4.pdf | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx",
Q050,KB3,128,3000,"Em đang tính mua máy massage lưng, em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ","Đúng, gây tê ngoài màng cứng có thể làm giảm cảm giác bụng dưới tới 8 giờ, ảnh hưởng tạm thời đến chức năng bàng quang.",Sổ tay 4Steps - Trang 18,Máy massage lưng có thể gây ra tình trạng bí tiểu không? Không.,1,5,5,2652,6095,0.1025641025641025,1.0556120999990526,"Bo_De_Me_Va_Be.xlsx | data_store\pdf\1555248_81.-PD-CĐ-VÀ-XT-TIỂU-TỒN-LƯU-SAU-SANH,-SAU-MỔ-11.4.pdf | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Sau sinh bị nhức mỏi toàn thân.docx",
Q051,KB3,11,1000,"Đang nấu ăn thì nghe con khóc, em run quá, cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao là làm gì ạ","Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"Để hướng dẫn an toàn, MomCare cần biết tuổi của trẻ, nhiệt độ đo được, trẻ đã sốt bao lâu và có dấu hiệu nào khác không. Trong lúc theo dõi, hãy cho trẻ bú hoặc uống đủ nước và không tự phối hợp hay tính liều thuốc khi chưa có hướng dẫn phù hợp với tuổi, cân nặng. Nếu trẻ khó thở, co giật, tím tái, li bì hoặc khó đánh thức, hãy gọi 115 hoặc đưa trẻ đi cấp cứu ngay.",1,0,0,0,0,0.0980392156862745,0.0013000999988435,,
Q051,KB3,11,1500,"Đang nấu ăn thì nghe con khóc, em run quá, cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao là làm gì ạ","Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"Để hướng dẫn an toàn, MomCare cần biết tuổi của trẻ, nhiệt độ đo được, trẻ đã sốt bao lâu và có dấu hiệu nào khác không. Trong lúc theo dõi, hãy cho trẻ bú hoặc uống đủ nước và không tự phối hợp hay tính liều thuốc khi chưa có hướng dẫn phù hợp với tuổi, cân nặng. Nếu trẻ khó thở, co giật, tím tái, li bì hoặc khó đánh thức, hãy gọi 115 hoặc đưa trẻ đi cấp cứu ngay.",1,0,0,0,0,0.0980392156862745,0.0004874999995081,,
Q051,KB3,11,2200,"Đang nấu ăn thì nghe con khóc, em run quá, cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao là làm gì ạ","Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"Để hướng dẫn an toàn, MomCare cần biết tuổi của trẻ, nhiệt độ đo được, trẻ đã sốt bao lâu và có dấu hiệu nào khác không. Trong lúc theo dõi, hãy cho trẻ bú hoặc uống đủ nước và không tự phối hợp hay tính liều thuốc khi chưa có hướng dẫn phù hợp với tuổi, cân nặng. Nếu trẻ khó thở, co giật, tím tái, li bì hoặc khó đánh thức, hãy gọi 115 hoặc đưa trẻ đi cấp cứu ngay.",1,0,0,0,0,0.0980392156862745,0.0004895000001852,,
Q051,KB3,11,3000,"Đang nấu ăn thì nghe con khóc, em run quá, cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao là làm gì ạ","Lau người bằng khăn ấm, đắp khăn ấm để hạ nhiệt và đưa ngay đến cơ sở y tế.",viendinhduong_nuoi_duong_cham_soc_tre_so_sinh.pdf,"Để hướng dẫn an toàn, MomCare cần biết tuổi của trẻ, nhiệt độ đo được, trẻ đã sốt bao lâu và có dấu hiệu nào khác không. Trong lúc theo dõi, hãy cho trẻ bú hoặc uống đủ nước và không tự phối hợp hay tính liều thuốc khi chưa có hướng dẫn phù hợp với tuổi, cân nặng. Nếu trẻ khó thở, co giật, tím tái, li bì hoặc khó đánh thức, hãy gọi 115 hoặc đưa trẻ đi cấp cứu ngay.",1,0,0,0,0,0.0980392156862745,0.0004817000008188,,
Q052,KB3,363,1000,"Ông ngoại đang bế chau vui quá, em thắc mắc bệnh thủy đậu ở trẻ nhỏ là như thế nào?","Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,3,967,2222,0.1372549019607843,1.026442899999893,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q052,KB3,363,1500,"Ông ngoại đang bế chau vui quá, em thắc mắc bệnh thủy đậu ở trẻ nhỏ là như thế nào?","Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,3,967,2222,0.1372549019607843,61.51147070000116,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q052,KB3,363,2200,"Ông ngoại đang bế chau vui quá, em thắc mắc bệnh thủy đậu ở trẻ nhỏ là như thế nào?","Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,4,1641,3770,0.1372549019607843,0.925140099998316,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q052,KB3,363,3000,"Ông ngoại đang bế chau vui quá, em thắc mắc bệnh thủy đậu ở trẻ nhỏ là như thế nào?","Thủy đậu (bệnh trái rạ) là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra. Bệnh có khả năng lây lan nhanh chóng, tạo dịch thủy đậu thông qua tiếp xúc trực tiếp với giọt bắn có chứa virus gây bệnh được người bệnh phát tán ra không khí khi hắt hơi, ho, nói chuyện hoặc do tiếp xúc với dịch tiết từ các vết loét do thủy đậu. Bệnh thường sẽ bắt đầu và kết thúc trong khoảng 5-10 ngày với triệu chứng đặc trưng là sự xuất hiện của các vết phồng rộp đỏ, ngứa, bị nổ và trở thành vẩy khổ. Thông thường bệnh thủy đậu ở trẻ không gây ra các biến chứng nghiêm trọng. Tuy nhiên, trong một số trường hợp bệnh có thể gây nhiễm trùng da, nhiễm trùng phổi. Theo thống kê, thủy đậu có nguy cơ xảy ra cao ở trẻ dưới 15 tuổi. Trẻ dưới 12 tháng tuổi sau khi mắc bệnh thủy đậu sẽ có nguy cơ mắc bệnh zona về sao cao hơn 4.5 lần so với những đứa trẻ khác.",qa_me_bim_sau_sinh_100.csv.xlsx,Bệnh thủy đậu ở trẻ nhỏ là bệnh nhiễm trùng cấp tính do virus varicella-zoster gây ra.,1,5,5,2346,5390,0.1372549019607843,0.946084500001234,qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q053,KB3,58,1000,"Em tăng 15kg sợ béo quá không giảm được, phụ nữ Châu Á mang thai nên tăng bao nhiêu kg là hợp lý ạ?",Mức tăng cân trung bình nên đạt từ 10 - 12 kg.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Theo khuyến cáo của Tổ chức Y tế Thế giới (WHO), phụ nữ Châu Á mang thai nên tăng khoảng 10 - 12,5 kg trong thai kỳ.",1,5,2,961,2207,0.2105263157894736,1.103126699999848,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx,
Q053,KB3,58,1500,"Em tăng 15kg sợ béo quá không giảm được, phụ nữ Châu Á mang thai nên tăng bao nhiêu kg là hợp lý ạ?",Mức tăng cân trung bình nên đạt từ 10 - 12 kg.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Theo khuyến cáo của Tổ chức Y tế Thế giới (WHO), phụ nữ Châu Á mang thai nên tăng khoảng 10 - 12,5 kg trong thai kỳ.",1,5,2,961,2207,0.2105263157894736,0.9564513000004808,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx,
Q053,KB3,58,2200,"Em tăng 15kg sợ béo quá không giảm được, phụ nữ Châu Á mang thai nên tăng bao nhiêu kg là hợp lý ạ?",Mức tăng cân trung bình nên đạt từ 10 - 12 kg.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Theo tiêu chuẩn quốc tế, mức tăng cân trung bình của phụ nữ Châu Á nên là 10-12kg.",1,5,3,1668,3832,0.4666666666666667,61.39565589999984,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q053,KB3,58,3000,"Em tăng 15kg sợ béo quá không giảm được, phụ nữ Châu Á mang thai nên tăng bao nhiêu kg là hợp lý ạ?",Mức tăng cân trung bình nên đạt từ 10 - 12 kg.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Theo Tổ chức Y tế Thế giới, phụ nữ Châu Á mang thai nên tăng khoảng 10-12,5 kg trong thai kỳ.",1,5,4,2352,5403,0.2352941176470588,1.1054938999986916,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx | Bo_De_Me_Va_Be.xlsx,
Q054,KB3,74,1000,"Em đang thèm ăn bún đậu mắm tôm cực kỳ, những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng ạ","Gạo, mì, ngô, khoai, sắn và các chế phẩm từ nó.",Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Mẹ mang thai nên dùng gạo, mì, ngô, khoai sắn và các chế phẩm của nó để cung cấp năng lượng.",1,5,1,255,586,0.6249999999999999,0.9547437000001082,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,
Q054,KB3,74,1500,"Em đang thèm ăn bún đậu mắm tôm cực kỳ, những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng ạ","Gạo, mì, ngô, khoai, sắn và các chế phẩm từ nó.",Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,"Mẹ mang thai nên dùng gạo, mì, ngô, khoai sắn và các chế phẩm của nó để cung cấp năng lượng.",1,5,2,1050,2413,0.6249999999999999,1.117488300000332,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | data_store\pdf\quyet_dinh_hd_an_bo_sung.pdf,
Q054,KB3,74,2200,"Em đang thèm ăn bún đậu mắm tôm cực kỳ, những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng ạ","Gạo, mì, ngô, khoai, sắn và các chế phẩm từ nó.",Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,Mẹ mang thai nên dùng các thực phẩm sau để cung cấp năng lượng: 1. Gạo 2. Mì 3. Ngô 4. Khoai sắn,1,5,3,1845,4241,0.2941176470588235,61.34392250000019,data_store\pdf\Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf | data_store\pdf\quyet_dinh_hd_an_bo_sung.pdf | data_store\pdf\HƯỚNG DẪN QUỐC GIA DINH DƯỠNG CHO PHỤ NỮ CÓ THAI VÀ BF MẸ CHO CON BÚ.pdf,
