split,config,dataset,profile,question,alpha,table_bonus,hit_at_5,rr_at_5,latency_seconds
test,Fixed alpha = 0.9,KB1_Standard,quantitative,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi?,0.9,0.0,1,1.0,7.569999434053898e-05
test,Fixed alpha = 0.9,KB1_Standard,quantitative,Trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày?,0.9,0.0,1,0.25,8.830000297166407e-05
test,Fixed alpha = 0.9,KB1_Standard,quantitative,Nếu em bị chảy máu nhiều sau sinh (trên 300ml) thì bác sĩ sẽ xử trí gì đầu tiên ạ?,0.9,0.0,0,0.0,8.170001092366874e-05
test,Fixed alpha = 0.9,KB1_Standard,quantitative,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,0.9,0.0,0,0.0,7.189999450929463e-05
test,Fixed alpha = 0.9,KB1_Standard,quantitative,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",0.9,0.0,1,0.5,7.939999341033399e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Bốn nhóm thực phẩm cần có trong bữa ăn của trẻ là gì?,0.9,0.0,0,0.0,5.880001117475331e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Lợi ích của việc nuôi con bằng sữa mẹ đối với tử cung của mẹ sau sinh?,0.9,0.0,1,0.5,7.829998503439128e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,"Khi về khoa hậu sản, có những dấu hiệu nào em phải gọi cấp cứu ngay?",0.9,0.0,0,0.0,6.029999349266291e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Lợi ích của việc cho trẻ tiếp xúc da kề da ngay sau sinh?,0.9,0.0,1,0.5,5.4800009820610285e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Dấu hiệu nào cho thấy trẻ bú tốt?,0.9,0.0,0,0.0,5.609999061562121e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Viêm tiểu phế quản ở trẻ sơ sinh là gì?,0.9,0.0,0,0.0,6.78999931551516e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Liệt kê các dấu hiệu nguy hiểm ở trẻ sơ sinh cần đi khám ngay?,0.9,0.0,0,0.0,5.57999883312732e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,"Con em hay bị táo bón, đi ngoài rất khó khăn, em nên điều chỉnh chế độ ăn cho bé thế nào?",0.9,0.0,0,0.0,5.469997995533049e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Nuôi con bằng sữa mẹ giúp giảm nguy cơ mắc bệnh gì cho mẹ sau này?,0.9,0.0,1,0.5,5.169998621568084e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng?,0.9,0.0,0,0.0,5.6599994422867894e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,"Con em thường xuyên thức giấc giữa đêm và khóc, em phải làm gì để bé ngủ sâu hơn?",0.9,0.0,0,0.0,5.069997860118747e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Cần đưa trẻ đi khám ngay khi bị nôn ói?,0.9,0.0,0,0.0,5.43000060133636e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Cách chuẩn bị dụng cụ đựng sữa trước khi vắt như thế nào?,0.9,0.0,1,0.5,5.1700015319511294e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Bố mẹ phải nói như thế nào để giúp con có thể học nói?,0.9,0.0,0,0.0,5.1099981646984816e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Việc cho con bú ngay trong vòng một giờ đầu sau sinh có lợi gì cho người mẹ?,0.9,0.0,0,0.0,5.3499999921768904e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Giải pháp phòng ngừa bệnh xuất huyết não ở trẻ,0.9,0.0,0,0.0,5.629999213851988e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Chế độ nghỉ ngơi của bè mẹ sau sinh?,0.9,0.0,0,0.0,5.669999518431723e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Cách xử trí khi vú bị căng sữa hoặc cương tức?,0.9,0.0,1,1.0,5.1700015319511294e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Nghén điều trị như thế nào?,0.9,0.0,0,0.0,6.010002107359469e-05
test,Fixed alpha = 0.9,KB1_Standard,semantic,Khuyến nghị về số lần khám thai tối thiểu trong thai kỳ?,0.9,0.0,0,0.0,5.8600009651854634e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Làm sao để phân biệt vàng da sinh lý và vàng da bệnh lý ở bé sơ sinh mn ơi,0.9,0.0,0,0.0,5.57999883312732e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt ạ,0.9,0.0,0,0.0,5.729999975301325e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Kích thích phản xạ oxytocin trước khi vắt sữa có quan trọng không z ạ,0.9,0.0,1,0.25,5.5199983762577176e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Thiếu vitamin D gây ảnh hưởng ntn,0.9,0.0,0,0.0,5.050000618211925e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,"Hướng dẫn em cách xử lý, chăm sóc khi bị sản dịch hôi v ạ",0.9,0.0,0,0.0,5.9399986639618874e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,"Khi con em bước sang tháng thứ 7 đến tháng thứ 9, em có cần tăng thêm số lượng bữa ăn dặm cho bé con k",0.9,0.0,1,0.5,5.500001134350896e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Các nguồn bổ sung vitamin D khác ko a,0.9,0.0,0,0.0,5.080000846646726e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Băng huyết sau sinh sớm và muộn khác nhau ra sao bs ơi,0.9,0.0,0,0.0,5.8900011936202645e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Thuốc đầu tay đc lựa chọn để co hồi tử cung dự phòng băng huyết là j,0.9,0.0,0,0.0,6.739998934790492e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu j a,0.9,0.0,0,0.0,0.00011049999739043415
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,"Trong 1 bát bột ăn dặm chuẩn cho bé, em cần fải đảm bảo có đủ 4 nhóm chất dinh dưỡng nào",0.9,0.0,1,1.0,6.740001845173538e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,exact_lexical,Băng huyết sau sinh đc kđịnh nghĩa như thế nào nhỉ,0.9,0.0,0,0.0,7.650000043213367e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Làm sao để nhận biết nhau bong non a,0.9,0.0,0,0.0,7.43999844416976e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"Bé nhà t rất nhát, gặp người lạ là khóc và trốn sau lưng mẹ thì có bình thường k mn ơi",0.9,0.0,0,0.0,5.780000356025994e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Khi nào thì cần đưa bé con đi khám sức khỏe định kỳ dù bé vẫn đang khỏe mạnh ạ,0.9,0.0,0,0.0,6.079999729990959e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Kỹ thuật cho bé ăn bằng cốc đúng cách là như thế nào mn ơi,0.9,0.0,1,1.0,5.549998604692519e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Bị nhau bằng non có cần đến bệnh viện ko a,0.9,0.0,0,0.0,6.849999772384763e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Âm đạo của em tiết mùi hồi gây khó chịu là bị j v a,0.9,0.0,0,0.0,5.950001650489867e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"Em nghe nói dùng tã vải ít bị hăm da hơn tã giấy, điều này có đúng k và em cần lưu ý j thêm",0.9,0.0,1,0.2,5.4100004490464926e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Hormon nào chịu trách nhiệm tạo sưa và hormon nào giúp phun sưa ai ơi,0.9,0.0,0,0.0,0.00011910000466741621
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Nếu em bị nhiễm nấm âm đạo thì bé sơ sinh có bị lây k các Mom,0.9,0.0,0,0.0,7.430001278407872e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Chế độ ăn uống ntn giúp em giảm bớt tình trạng đau mỏi xương khớp sau khi sinh em bé,0.9,0.0,1,1.0,6.349998875521123e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Tại sao cứ khuyến khích mẹ nên ngồi để cho con bú thay vì nằm bú vậy ạ,0.9,0.0,0,0.0,0.0001036000030580908
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"EEm nghe nói sau sinh sẽ rối loạn nội tiết tố nữ phải không, dấu hiệu nhận biết rối loạn nội tiết tố là j v ạ",0.9,0.0,0,0.0,6.690001464448869e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"Con em dạo này hay bắt chước các hành động của bố mẹ, đây có phải là 1 dấu hiệu tốt k",0.9,0.0,0,0.0,6.220000796020031e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"Em thấy chân của bé con có vẻ yếu và k chịu đứng vững khi em dắt tay, những dấu hiệu nào khác cảnh báo con em đang bị chậm vận động?",0.9,0.0,1,0.5,6.089999806135893e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Chồng em cần làm j để giúp em vượt qua giai đoạn bị trầm cảm sau sinh nhẹ v nho,0.9,0.0,0,0.0,8.820000221021473e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"Bé nhà t bị ho và chảy nước mũi nhiều, có nên tự mua thuốc ho cho bé uống k mn ơi",0.9,0.0,0,0.0,6.969997775740921e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Khi nào thì rốn của bé bị sưng đỏ đc coi là nhiễm trùng mức độ nặng mn,0.9,0.0,0,0.0,8.05000017862767e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"Sau khi cho con bú xong, em nên làm j để bé k bị ọc sưa hay bị sặc khi nằm xuống",0.9,0.0,1,0.3333333333333333,6.669998401775956e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,"Miệng bé nhà t có mấy mảng trắng như cặn sưa mà lau k sạch, liệu có phải con bị nấm miệng k",0.9,0.0,1,1.0,6.180000491440296e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,noisy_conversational,Làm sao để dạy con cách kiểm soát cảm giác tức giận mà k la hét mn ơi,0.9,0.0,0,0.0,6.140000186860561e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Tại sao lại dặn là k nên nêm thêm mắm hay muối vào thức ăn dặm của trẻ dưới 1 tuổi,0.9,0.0,1,1.0,9.589997353032231e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Em có cần fải đánh giá lại sự phát triển của bé thường xuyên k, hay chỉ cần thực hiện 1 lần khi bé có dấu hiệu lạ?",0.9,0.0,1,1.0,9.739998495206237e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Bé nhà t vừa tròn 6 tháng và mới tập ăn dặm, mỗi ngày em nên cho con ăn mấy bữa bột là đủ",0.9,0.0,1,0.5,8.070000330917537e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Bé nhà mình đã hơn 6 tháng rùi mà vẫn chưa thấy biết ""ê, a"" hay bập bẹ nói chuyện j hết, liệu con em có đang gặp vấn đề về ngôn ngữ k?",0.9,0.0,1,1.0,8.699999307282269e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh j vậy c",0.9,0.0,0,0.0,9.57000011112541e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Lượng sưa cần cho bé nhà mình từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày,0.9,0.0,1,0.3333333333333333,8.820000221021473e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Em mới mổ đẻ đc 2 ngày mà giờ bị sốt 38,5 độ C thì có làm sao k ai oi",0.9,0.0,0,0.0,9.200000204145908e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Bé 2 tháng tuổi thì fải đi tiêm những loại vắc xin j theo định kỳ mn ơi,0.9,0.0,0,0.0,9.139999747276306e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Bé nhà mình đc 2 tháng tuổi và hay đi ngoài nhiều vào ban đêm, em nên dùng loại tã j để con ngủ ngon mà k bị tràn tã",0.9,0.0,1,1.0,7.029998232610524e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Con em đã 22 tháng tuổi rồi mà vẫn chậm nói, chưa thể phát âm được những từ ngữ cơ bản, bé cứ dùng tay chân để chỉ trỏ mỗi khi muốn gì đó thì có phải là dấu hiệu đáng lo k v a",0.9,0.0,1,1.0,8.05000017862767e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Bé nhà t đã 18 tháng tuổi rùi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần fải can thiệp y tế k?",0.9,0.0,1,0.5,0.00011759999324567616
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Sau 2 tuần mà rốn bé vẫn chưa rụng thì có cần đưa bé đi viện k ạ,0.9,0.0,0,0.0,8.190001244656742e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Hậu quả của thiếu dinh dưỡng trong 3 tháng cuối thai kỳ là j v,0.9,0.0,1,1.0,8.709999383427203e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Khi sử dụng tã vải, em có cần fải thay tã cho bé thường xuyên như khi dùng tã giấy dùng 1 lần k",0.9,0.0,1,1.0,7.029998232610524e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Để tránh tình trạng suy dinh dưỡng ở trẻ 34 tháng tuổi, em nên lam j a",0.9,0.0,1,1.0,9.519999730400741e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Bé nhà t đc 34 tháng rùi, em nên sắp xếp các bữa chính và bữa phụ trong ngày ntn để đảm bảo con đủ chất?",0.9,0.0,1,1.0,7.819998427294195e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,"Bé nhà mình dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch k",0.9,0.0,1,1.0,8.170001092366874e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi v a,0.9,0.0,1,1.0,0.00012089998926967382
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Bé từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột 1 ngày các v a,0.9,0.0,1,0.2,0.00021779999951831996
test,Fixed alpha = 0.9,KB2_Mom_Style,quantitative,Nếu em bị chảy máu nhiều sau sinh (trên 300ml) thì bs sẽ xử trí j đầu tiên ok,0.9,0.0,0,0.0,0.00010080001084133983
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Chồng và người thân nên làm j để giúp em cảm thấy bớt căng thẳng khi chăm sóc bé nhà t,0.9,0.0,1,0.3333333333333333,0.00010839998139999807
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,"Ngoài việc phát âm, em cần quan sát những phản ứng nào khác của con đối với lời nói của cha mẹ để biết bé phát triển tâm sinh lý bình thường k?",0.9,0.0,1,0.25,0.00012470001820474863
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,"Có phải các bệnh lý về cơ hay thần kinh là nguyên nhân chính khiến trẻ chậm biết đi k, hay còn do yếu tố nào khác?",0.9,0.0,0,0.0,6.9500005338341e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Lợi ích của việc nuôi con bằng sưa mẹ đối với tử cung của mẹ sau sinh,0.9,0.0,1,0.5,6.540000322274864e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Con em đang bị nấm miệng thì có cần fải tiệt trùng bình sưa hay núm vú giả kỹ hơn bình thường k,0.9,0.0,0,0.0,5.8200006606057286e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,"Sau sinh tuần đầu, em và bé cần được cán bộ y tế đến thăm khám vào những gì v a",0.9,0.0,0,0.0,6.280001252889633e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,10 điều kiện nuôi con bằng sưa mẹ thành công bao gồm những j,0.9,0.0,1,1.0,6.350001785904169e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Nguyên nhân xuất huyết não ở trẻ sơ sinh l j,0.9,0.0,0,0.0,6.439999560825527e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Cách xử trí nứt núm vú cho mẹ bỉm sau bú bs ơi,0.9,0.0,1,1.0,5.289999535307288e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,"Khi đưa con đi đánh giá sự phát triển, thường sẽ đặt những câu hỏi j cho cha mẹ chúng em?",0.9,0.0,1,1.0,7.229999755509198e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Bệnh chàm da là j,0.9,0.0,0,0.0,6.280001252889633e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn fải k?,0.9,0.0,0,0.0,9.110002429224551e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Khi nào thì em có thể bắt đầu tập thể dục hoặc vận động nhẹ nhàng sau sinh chat,0.9,0.0,0,0.0,6.439999560825527e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Bệnh tay chân miệng biểu hiện ra sao vay a,0.9,0.0,0,0.0,6.369999027810991e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,"Khi bé bị tiêu chảy ở nhà, mẹ bỉm cần cho bé uống nước j",0.9,0.0,0,0.0,9.660000796429813e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,"Ngực em tự nhiên bị sưng cứng và đau nhức quá, có phải em đã bị tắc tia sưa rồi k",0.9,0.0,1,1.0,6.000002031214535e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,"Ngoài việc tập đi, em có nên bổ sung thêm các vi chất dinh dưỡng nào để giúp xương chắc khỏe và hỗ trợ bé vận động tốt hơn k?",0.9,0.0,0,0.0,6.029999349266291e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Làm thế nào để khuyến khích bé yêu thích việc khám phá thiên nhiên và môi trường bên ngoài,0.9,0.0,0,0.0,6.19000056758523e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Nuôi con bằng sưa mẹ giúp giảm nguy cơ mắc bệnh j cho mẹ sau này,0.9,0.0,1,1.0,5.819997750222683e-05
test,Fixed alpha = 0.9,KB2_Mom_Style,semantic,Thời kỳ hậu sản là j,0.9,0.0,0,0.0,6.719998782500625e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Mẹ em bảo lúc trước cho em ăn dặm là muối mặn chát cho quen mồi, nhưng em nghe bây giờ phải nhạt thếch, khi mới bắt đầu tập ăn, em nên cho bé ăn những loại thức ăn có độ đặc và hương vị như thế nào để con dễ thích nghi ạ",0.9,0.0,1,0.5,6.0699996538460255e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Người ta bảo cho ăn thêm nước trắng cũng là bú mẹ, thế nào là nuôi con bằng sữa mẹ hoàn toàn chuẩn y khoa vậy ạ",0.9,0.0,0,0.0,5.6899996707215905e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em nấu cháo đặc cho con nhưng bé khóc không ăn, nguyên tắc cho trẻ ăn dặm về độ đặc và số lượng là gì ạ",0.9,0.0,0,0.0,5.709999823011458e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em nghe quảng cáo TV bảo cho bé uống canxi nước Mỹ là nhanh biết bò đi, ngoài việc tập luyện, em có cần bổ sung thêm dưỡng chất gì để hỗ trợ hệ cơ xương và tiêu hóa giúp bé vận động nhanh nhẹn hơn không",0.9,0.0,0,0.0,5.7600002037361264e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em vừa mua thuốc bổ não cho con, giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt ạ",0.9,0.0,0,0.0,0.00016239998512901366
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em đang lướt Shopee mua thuốc tâm thần, hướng dẫn em cách xử lý, chăm sóc khi bị sản dịch hôi với ạ",0.9,0.0,0,0.0,0.00013489997945725918
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em xem quảng cáo bảo cho bé dùng thuốc sủi dạng nước chứa canxi là răng chắc khỏe ngay, ngoài chế độ ăn, em có cần bổ sung thêm vi chất gì để hỗ trợ hệ răng của con chắc khỏe và bé ăn ngon miệng hơn không",0.9,0.0,0,0.0,6.890000076964498e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em đang uống nhiều nước mía vì thấy ít sữa, cho em hỏi vì sao em vẫn cho con bú đều mà vẫn bị tắc tia sữa, nguyên nhân thường gặp là gì ạ",0.9,0.0,1,1.0,6.980000762268901e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Hôm nay chồng em mới đi làm về, cho em hỏi các nguồn bổ sung vitamin D khác?",0.9,0.0,0,0.0,6.580000626854599e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em đang bật điều hòa 20 độ vì sợ con nóng, những ngày trời nắng nóng thế này, em sợ con chỉ bú mẹ sẽ bị khát, em có cần bổ sung thêm nước lọc cho bé không ạ",0.9,0.0,1,1.0,6.659998325631022e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em tính sinh mổ vì sợ đau, băng huyết sau sinh sớm và muộn khác nhau ra sao ạ",0.9,0.0,0,0.0,7.330000516958535e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em đang bị dị ứng thuốc, thuốc đầu tay được lựa chọn để co hồi tử cung dự phòng băng huyết là gì ạ",0.9,0.0,0,0.0,0.00016759999562054873
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em đang dùng băng vệ sinh thơm, em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ",0.9,0.0,0,0.0,0.00010450000991113484
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em đang ăn nhiều đồ ăn nhanh vì mệt không muốn nấu, để không bị tắc tia sữa lại lần nữa, em nên thay đổi thói quen sinh hoạt động và ăn uống như thế nào ạ",0.9,0.0,0,0.0,8.739999611862004e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,exact_lexical,"Em đang bị rong kinh lại mang thai, lo quá, băng huyết sau sinh được định nghĩa như thế nào ạ",0.9,0.0,0,0.0,9.400001727044582e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em đang thèm ăn bún đậu mắm tôm cực kỳ, những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng ạ",0.9,0.0,1,1.0,8.50000069476664e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em đang định đi nặn mụn ở spa, tại sao sau khi sinh xong em lại thấy mặt nổi nhiều mụn bọc và mụn mủ vậy",0.9,0.0,0,0.0,9.769998723641038e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em đang bận làm việc nhà không để ý đến con, làm sao để gia đình em có thể nhận biết sớm các dấu hiệu em bị trầm cảm sau sinh ạ",0.9,0.0,0,0.0,9.40999889280647e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Nhà em có nhiều không qian và rộng rãi, em muốn biết không gian nào trong gia đình là phù hợp nhất để dạy con học nói?",0.9,0.0,0,0.0,9.499999578110874e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em coi trên mạng thấy nhiều bé bị bệnh em sợ quá, cho em hỏi biểu hiện và cách điều trị của viêm hạnh bạch huyết?",0.9,0.0,0,0.0,0.00012509999214671552
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em stress quá vì điện nước hay bị cắt, bé nhà em đang ở giai đoạn sơ sinh, em nên sắp xếp lịch giặt tã vải như thế nào để luôn có đủ tã sạch cho con dùng",0.9,0.0,1,0.3333333333333333,6.200000643730164e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em đang tính mua máy massage lưng, em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ",0.9,0.0,0,0.0,6.809999467805028e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Bà nội bảo cho bé uống nước đường để sạch họng, các loại nước uống nào tuyệt đối không cho trẻ uống trước bữa bú đầu tiên ạ",0.9,0.0,1,1.0,6.53000024612993e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em bị sỏi thận từ trước, đang uống thuốc đông y, những trường hợp nào bà mẹ không nên cho con bú mà phải dùng sữa thay thế ạ",0.9,0.0,0,0.0,6.120000034570694e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em đang tức giận lắm muốn đánh đòn, em có nên đánh đòn khi con không nghe lời không ạ",0.9,0.0,0,0.0,6.180000491440296e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Con em thích bú nằm ngủ, hậu quả của việc trẻ ngậm bắt vú sai là gì ạ",0.9,0.0,1,1.0,6.25999819021672e-05
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em đang sốt ruột nhìn con chơi chậm quá, em thấy bé có vẻ lúng túng khi chơi một trò chơi mới, em có nên làm hộ bé luôn cho nhanh không ạ",0.9,0.0,0,0.0,0.00011599998106248677
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Tủ lạnh nhà em hay bị ngắt điện, sữa mẹ bảo quản trong ngăn mát tủ lạnh (<4°C) được bao lâu ạ",0.9,0.0,1,0.3333333333333333,0.00012909999350085855
test,Fixed alpha = 0.9,KB3_Information_Noise,noisy_conversational,"Em đang định bôi thuốc mỡ đặc vào miệng con, bé bị nấm miệng như vậy thì có đau lắm không, sao dạo này em thấy con hay khóc khi đang bú và ăn kém đi hẳn ạ",0.9,0.0,1,0.25,0.00011379999341443181
