split,dataset,profile,question,alpha,table_bonus,hit_at_5,rr_at_5,latency_seconds,config
test,KB3_Information_Noise,noisy_conversational,"Em coi trên mạng thấy nhiều bé bị bệnh em sợ quá, cho em hỏi biểu hiện và cách điều trị của viêm hạnh bạch huyết?",0.7,0.0,0,0.0,0.1542586000286974,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em stress quá vì điện nước hay bị cắt, bé nhà em đang ở giai đoạn sơ sinh, em nên sắp xếp lịch giặt tã vải như thế nào để luôn có đủ tã sạch cho con dùng",0.7,0.0,1,0.5,0.18054629999096505,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em đang tính mua máy massage lưng, em nghe nói gây tê ngoài màng cứng cũng làm mình bị bí tiểu lâu hơn phải không ạ",0.7,0.0,0,0.0,0.13741229998413473,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Bà nội bảo cho bé uống nước đường để sạch họng, các loại nước uống nào tuyệt đối không cho trẻ uống trước bữa bú đầu tiên ạ",0.7,0.0,1,1.0,0.1578954999858979,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em bị sỏi thận từ trước, đang uống thuốc đông y, những trường hợp nào bà mẹ không nên cho con bú mà phải dùng sữa thay thế ạ",0.7,0.0,0,0.0,0.15442879998590797,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em đang tức giận lắm muốn đánh đòn, em có nên đánh đòn khi con không nghe lời không ạ",0.7,0.0,0,0.0,0.11803039998630993,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Con em thích bú nằm ngủ, hậu quả của việc trẻ ngậm bắt vú sai là gì ạ",0.7,0.0,1,1.0,0.11721519997809082,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em đang sốt ruột nhìn con chơi chậm quá, em thấy bé có vẻ lúng túng khi chơi một trò chơi mới, em có nên làm hộ bé luôn cho nhanh không ạ",0.7,0.0,0,0.0,0.1644635999982711,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Tủ lạnh nhà em hay bị ngắt điện, sữa mẹ bảo quản trong ngăn mát tủ lạnh (<4°C) được bao lâu ạ",0.7,0.0,1,0.5,0.14070129999890924,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em đang định bôi thuốc mỡ đặc vào miệng con, bé bị nấm miệng như vậy thì có đau lắm không, sao dạo này em thấy con hay khóc khi đang bú và ăn kém đi hẳn ạ",0.7,0.0,1,0.5,0.1862558999855537,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Mẹ chồng em bảo mặc quần dài cộc cho mát cho bé tập bò, nhưng em thì sợ con đau đầu gối, cho em hỏi nên chọn quần áo như thế nào cho bé trong giai đoạn tập bò để con dễ dàng vận động mà không bị đau đầu gối",0.7,0.0,1,1.0,0.22060549998423085,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em đang thèm ăn lẩu cay nóng, chế độ ăn uống thế nào để giúp em cải thiện tình trạng rối loạn nội tiết sau sinh ạ",0.7,0.0,0,0.0,0.14262739999685436,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em thấy ở phòng khám bắt con xếp hình như chơi trò chơi thôi mà, ngoài việc trả lời câu hỏi, con em sẽ phải trải qua những bài kiểm tra thực tế nào để bác sĩ đưa ra kết luận chính xác ạ",0.7,0.0,1,0.5,0.1988605000078678,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em dạo này hay bị stress nên hay nhạy cảm thái quá, nếu em cảm thấy con mình có gì đó ""không ổn"" so với các bạn cùng lứa nhưng bài kiểm tra cho kết quả bình thường thì em nên làm gì",0.7,0.0,1,1.0,0.21063689998118207,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Đang nấu ăn thì nghe con khóc, em run quá, cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao là làm gì ạ",0.7,0.0,0,0.0,0.14924759999848902,Fixed alpha = 0.7
test,KB3_Information_Noise,noisy_conversational,"Em đang xem drama khóc lắm, nếu em bị bí tiểu sau sinh mà không điều trị sớm thì có gặp biến chứng gì nguy hiểm không ạ?",0.7,0.0,0,0.0,0.15466890000971034,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang ăn cháo dinh dưỡng loại đặc, nhu cầu năng lượng bổ sung hàng ngày cho bà mẹ nuôi con bú 6 tháng đầu là bao nhiêu ạ",0.7,0.0,1,0.25,0.15961670002434403,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang định cho con nằm yên không đụng vào 24 tiếng, bé nhà em bị ngã đập đầu xuống đất, em cần theo dõi những dấu hiệu gì trong 24 giờ tới ạ",0.7,0.0,0,0.0,0.17089839998516254,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang định dùng tã giấy dùng 1 lần để gấp thành gối cho con nằm cao, em muốn dùng tã vải cho con thì cần chuẩn bị những loại tã và phụ kiện đi kèm nào cho đúng ạ",0.7,0.0,1,1.0,0.18177249998552725,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang định cho con uống thuốc tiêu hóa vì bé hay khóc, bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không ạ",0.7,0.0,0,0.0,0.16820230000303127,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em cho con bú nhiều nhưng bé vẫn khóc, đến ngày thứ 3 sau sinh, dung tích dạ dày của bé tăng lên bao nhiêu nhỉ",0.7,0.0,0,0.0,0.14459330000681803,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em thấy trên mạng bảo bé bị nổi mẩn là do thời tiết dị ứng thôi, nhưng em thì thấy con ngứa khóc quấy lắm, Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi?",0.7,0.0,1,1.0,0.32339710000087507,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang giấu chuyện cơ thể đau nhức vì sợ mẹ chồng lo, cho em biết tỷ lệ phụ nữ trầm cảm sau sinh là bao nhiêu vậy ạ",0.7,0.0,0,0.0,0.15081319998716936,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang định không thay tã ban đêm để cho con ngủ sâu, bé nhà em được 2 tháng tuổi và hay đi ngoài nhiều vào ban đêm, em nên dùng loại tã nào để con ngủ ngon mà không bị tràn tã ạ",0.7,0.0,1,0.5,0.20317580000846647,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em thấy trên mạng bỉm sữa bảo cho con ăn dặm sớm từ 4 tháng để bé cao lớn, nhưng ông nội lại bảo chờ 6 tháng cho chắc bụng, nếu em cho con tập ăn dặm quá sớm từ lúc 4 tháng tuổi thì có gây ra tác hại gì cho sức khỏe của bé không",0.7,0.0,1,0.5,0.28125279999221675,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang dùng nhiệt kế đo mà thấy 37.5 độ, sau sinh em bị sốt bao nhiêu độ thì được coi là nguy hiểm phải báo y tá ạ",0.7,0.0,0,0.0,0.15331829999922775,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Bác sĩ ơi, em lo quá, con em sinh non 8 tháng nghe nói sẽ chậm lật mãi không theo kịp bạn bè, đối với các bé sinh non thì cột mốc biết lật có khác biệt gì so với các bạn sinh đủ tháng không",0.7,0.0,1,1.0,0.20946899999398738,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang cho con nếm thử vị chua vì thấy thú vị, định nghĩa chính xác về việc ""nuôi con hoàn toàn bằng sữa mẹ"" trong 6 tháng đầu là như thế nào ạ",0.7,0.0,1,0.3333333333333333,0.17885759999626316,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang định uống thuốc giảm đau mạnh, cơn đau dạ con sau sinh, đâu mạnh thường sẽ kéo dài trong bao nhiêu ngày thì hết ạ",0.7,0.0,0,0.0,0.14716250001220033,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang định pha thêm nước lọc vào bình sữa vì trời quá nóng, bé nhà em dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch không bác sĩ",0.7,0.0,1,1.0,0.19472010000026785,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em đang nấu cháo đặc cho con 4 tháng ăn dặm sớm, tổng lượng sữa cần thiết cho trẻ từ 4 đến 6 tháng tuổi mỗi ngày là bao nhiêu ạ",0.7,0.0,1,0.25,0.16401080001378432,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Chị đồng nghiệp bảo bé 10 tháng ăn 1 bữa cháo đặc là đủ kẻo chán bú, nhưng em thấy bé nhà em nhanh đói lắm, em nên sắp xếp lịch ăn dặm cho bé 10 tháng tuổi như thế nào cho phù hợp",0.7,0.0,1,0.25,0.20787809998728335,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Con em lười bú sữa mẹ mà thích ăn bột, trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày ạ",0.7,0.0,1,0.2,0.13845249998848885,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Con em bú 5 phút đã ngủ, tại sao mẹ nên cho trẻ bú hết một bên vú rồi mới chuyển sang vú kia ạ",0.7,0.0,1,1.0,0.1314223000081256,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Em tính mua bình sữa lớn cho con 2 tuần sau, dung tích dạ dày trẻ từ ngày thứ 5 đến ngày thứ 7 sau đẻ là bao nhiêu ạ",0.7,0.0,1,0.5,0.1487708000058774,Fixed alpha = 0.7
test,KB3_Information_Noise,quantitative,"Mẹ em bảo ngày xưa bận làm ruộng 7 tháng mới lật là thường, nhưng em thì thấy con 6 tháng chưa lật là chậm rồi, con em đã 6 tháng rồi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển không",0.7,0.0,1,1.0,0.30683220000355504,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Em với chồng nói chuyện quá trời với bà bội, em thắc mắc là bố mẹ phải nói như thế nào để giúp con có thể học nói?",0.7,0.0,0,0.0,0.16674559999955818,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Đang ăn cơm cũng phải vội lên để hỏi cho đỡ thắc mắc, những dấu hiệu cảnh báo bệnh tay chân miệng?",0.7,0.0,0,0.0,0.1340269999927841,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Em đang coi trên tivi thấy nhiều ca mắc bệnh tay chân miệng quá, em lo quá cho em hỏi bệnh tay chân miệng nguy hiểm ra sao?",0.7,0.0,0,0.0,0.14401940000243485,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Em bị cảm cúm sợ lây cho con, em thắc mắc là đặc tính của sữa non có những gì",0.7,0.0,0,0.0,0.11765490000834689,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Em đang cho con bú, em hỏi là quy trình tái khám sau sinh thường diễn ra như thế nào?",0.7,0.0,0,0.0,0.12847060000058264,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Con em đang bị chàm da, em lo quá, hãy hướng dẫn chăm sóc trẻ bị chàm da?",0.7,0.0,0,0.0,0.11840579999261536,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Em đang ở ngoài đường với bé, cho em hỏi thời kỳ hậu sản kéo dài bao lâu?",0.7,0.0,0,0.0,0.1178133999928832,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Em mới vừa xuất viện về nhà xong, cho em hỏi quy trình tái khám sau sinh mổ diễn ra như thế nào?",0.7,0.0,0,0.0,0.1417774999863468,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Bà nội đang chơi với cháu, cho em hỏi giải pháp điều trị xuất huyết não ở trẻ sơ sinh?",0.7,0.0,0,0.0,0.12436950000119396,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Bà nội em chăm cháu mà cứ cằn nhằn em suốt bảo làm sao để con bị bệnh như thế này, em buồn quá cho em hỏi các điều trị và chăm sóc bệnh tay chân miệng như thế nào?",0.7,0.0,0,0.0,0.19657620001817122,Fixed alpha = 0.7
test,KB3_Information_Noise,semantic,"Em đang tức giận dữ dội muốn đập đồ vỡ, khi em đang mệt mỏi và lo lắng, em cần chồng hỗ trợ như thế nào là tốt nhất thay vì chỉ đưa ra những lời khuyên sáo rỗng",0.7,0.0,0,0.0,0.1843753999855835,Fixed alpha = 0.7
test,KB1_Standard,exact_lexical,Nguyên tắc cho trẻ ăn dặm về độ đặc và số lượng là gì?,0.2,0.1,0,0.0,0.11988739998196252,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Làm sao để phân biệt vàng da sinh lý và vàng da bệnh lý ở trẻ sơ sinh ạ?,0.2,0.1,0,0.0,0.12248019999242388,Adaptive alpha v2
test,KB1_Standard,exact_lexical,"Trong một bát bột ăn dặm chuẩn cho bé, em cần phải đảm bảo có đủ 4 nhóm chất dinh dưỡng nào ạ?",0.2,0.1,1,1.0,0.13347820000490174,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt?,0.2,0.1,1,1.0,0.0895713999925647,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Thiếu vitamin D gây ảnh hưởng như thế nào?,0.2,0.1,0,0.0,0.08501629999955185,Adaptive alpha v2
test,KB1_Standard,exact_lexical,"Khi con em bước sang tháng thứ 7 đến tháng thứ 9, em có cần tăng thêm số lượng bữa ăn dặm cho bé không bác sĩ?",0.2,0.1,1,0.5,0.15687739997520112,Adaptive alpha v2
test,KB1_Standard,exact_lexical,"Cho em hỏi vì sao em vẫn cho con bú đều mà vẫn bị tắc tia sữa, nguyên nhân thường gặp là gì ạ?",0.2,0.1,1,1.0,0.13432760001160204,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Các nguồn bổ sung vitamin D khác?,0.2,0.1,0,0.0,0.07756100001279265,Adaptive alpha v2
test,KB1_Standard,exact_lexical,"Những ngày trời nắng nóng thế này, em sợ con chỉ bú mẹ sẽ bị khát, em có cần bổ sung thêm nước lọc cho bé không ạ?",0.2,0.1,1,1.0,0.15229379999800585,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Băng huyết sau sinh sớm và muộn khác nhau ra sao?,0.2,0.1,0,0.0,0.09737659999518655,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Thuốc đầu tay được lựa chọn để co hồi tử cung dự phòng băng huyết là gì?,0.2,0.1,0,0.0,0.11810439999680966,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ?,0.2,0.1,0,0.0,0.1148502999858465,Adaptive alpha v2
test,KB1_Standard,exact_lexical,"Để không bị tắc tia sữa lại lần nữa, em nên thay đổi thói quen sinh hoạt và ăn uống như thế nào ạ?",0.2,0.1,1,1.0,0.136801300017396,Adaptive alpha v2
test,KB1_Standard,exact_lexical,Băng huyết sau sinh được định nghĩa như thế nào?,0.2,0.1,0,0.0,0.09310940001159906,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,cho em hỏi lộ trình phát triển vận động bình thường của một em bé khỏe mạnh từ khi sinh ra đến khi biết ngồi vững là thế nào ạ?,0.3,0.1,1,0.3333333333333333,0.15284779999637976,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Sữa mẹ bảo quản trong ngăn mát tủ lạnh (<4°C) được bao lâu?,0.3,0.1,1,1.0,0.11395559998345561,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,"Ngoài việc cải thiện chuyện tiểu tiện, tập phục hồi sàn chậu có giúp ích gì cho đời sống vợ chồng sau sinh không ạ?",0.3,0.1,1,1.0,0.13921610001125373,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,có các biện pháp nào để duy trì nguồn sữa mẹ không ạ?,0.3,0.1,0,0.0,0.099275700020371,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,"Em cảm thấy rất tội lỗi khi không thể chăm sóc con tốt như mong đợi, đây có phải là dấu hiệu của trầm cảm không?",0.3,0.1,0,0.0,0.1509518999955617,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,"Làm sao để em biết mình đã mặc tã cho con vừa vặn, không quá chật gây lằn da nhưng cũng không quá lỏng làm tràn tã ạ?",0.3,0.1,1,0.25,0.15212119999341667,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Nếu con em bị béo phì từ nhỏ thì sau này lớn lên có dễ mắc các bệnh mạn tính nguy hiểm nào không?,0.3,0.1,1,0.3333333333333333,0.1430009999894537,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,"Bé nhà em chưa biết nói nhưng hay bập bẹ ""ba ba, ma ma"", em nên phản ứng thế nào để khuyến khích bé ạ?",0.3,0.1,0,0.0,0.13813830001163296,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Tại sao phụ nữ mang thai bị phù (cân) phải giảm ăn mặn?,0.3,0.1,1,1.0,0.10672899999190122,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,"Em đang mang thai tháng cuối, có loại thuốc đặt âm đạo nào an toàn để dự phòng nấm không?",0.3,0.1,0,0.0,0.12392660000477917,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Tại sao việc tiêm chủng đúng lịch lại quan trọng đối với sức khỏe của bé vậy bác sĩ?,0.3,0.1,0,0.0,0.11934490001294762,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Chỉ em cách xử lý khi chẳng may bé bị bỏng nước sôi tại nhà với ạ?,0.3,0.1,0,0.0,0.11113199999090284,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,"Trong thời kỳ hậu sản, một vài tuần đầu em thấy có chất dịch chảy ra thì có sao không ạ?",0.3,0.1,0,0.0,0.1345228000136558,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Con em đang bị nấm miệng thì em có cần phải tiệt trùng bình sữa hay núm vú giả kỹ hơn bình thường không ạ?,0.3,0.1,1,1.0,0.13411340001039207,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,"em thấy trên thị trường có nhiều loại tã quá, làm sao để em chọn được loại tã giấy vừa vặn và thoải mái nhất cho bé nhà em ạ?",0.3,0.1,1,1.0,0.1573717999854125,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Âm đạo của em tiết mùi hồi gây khó chịu là bị gì vậy ạ,0.3,0.1,0,0.0,0.10078419998171739,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Trẻ nhận sữa mẹ hoàn toàn có cần uống thêm nước trắng không?,0.3,0.1,1,1.0,0.09989240000140853,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Liệu bế con không đúng tư thế có phải là một trong những nguyên nhân dẫn đến đau nhức mỏi lưng phải không ạ?,0.3,0.1,1,1.0,0.1357144999783486,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Tại sao bé nhà em dạo này hay khóc nhè và bám mẹ không rời vậy?,0.3,0.1,0,0.0,0.11038840000401251,Adaptive alpha v2
test,KB1_Standard,noisy_conversational,Chế độ sinh hoạt của bè mẹ sau sinh?,0.3,0.1,0,0.0,0.09437720000278205,Adaptive alpha v2
test,KB1_Standard,quantitative,"bé nhà em 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn như thế nào không ạ?",0.4,0.1,1,1.0,0.19282389999716543,Adaptive alpha v2
test,KB1_Standard,quantitative,"Bé em được 11 tháng tuổi, cận nặng 8,8kg, hiện bé mới đi tiêu và có ra giun kim, em muốn hỏi xem hiện nay bé đã xổ giun được chưa và nếu được thì sử dụng thuốc loại gì, liều dùng ra sao?",0.4,0.1,1,1.0,0.21835189999546856,Adaptive alpha v2
test,KB1_Standard,quantitative,"Ở nhà em nên để nhiệt độ phòng bao nhiêu là tốt nhất và cần làm gì ngay khi sinh để giữ ấm cho bé, tránh cho con bị nhiễm lạnh ạ",0.4,0.1,1,0.5,0.17269279999891296,Adaptive alpha v2
test,KB1_Standard,quantitative,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh gì vậy?",0.4,0.1,0,0.0,0.12519830002565868,Adaptive alpha v2
test,KB1_Standard,quantitative,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,0.4,0.1,1,0.5,0.1142857999948319,Adaptive alpha v2
test,KB1_Standard,quantitative,"Em mới mổ đẻ được 2 ngày mà giờ bị sốt 38,5 độ C thì có làm sao không ạ?",0.4,0.1,0,0.0,0.1297791000106372,Adaptive alpha v2
test,KB1_Standard,quantitative,Bé 2 tháng tuổi thì cần phải đi tiêm những loại vắc xin gì theo định kỳ ạ?,0.4,0.1,0,0.0,0.12242549998336472,Adaptive alpha v2
test,KB1_Standard,quantitative,"định nghĩa chính xác về việc ""nuôi con hoàn toàn bằng sữa mẹ"" trong 6 tháng đầu là như thế nào ạ?",0.4,0.1,1,0.2,0.1281691999756731,Adaptive alpha v2
test,KB1_Standard,quantitative,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",0.4,0.1,0,0.0,0.1589152000087779,Adaptive alpha v2
test,KB1_Standard,quantitative,Sau 2 tuần mà rốn bé vẫn chưa rụng thì em có cần đưa bé đi viện không ạ?,0.4,0.1,0,0.0,0.12960449999081902,Adaptive alpha v2
test,KB1_Standard,quantitative,Hậu quả của thiếu dinh dưỡng trong 3 tháng cuối thai kỳ là gì?,0.4,0.1,1,1.0,0.11036350001813844,Adaptive alpha v2
test,KB1_Standard,quantitative,Mẹ sau sinh cần bổ sung Vitamin A với liều lượng bao nhiêu?,0.4,0.1,0,0.0,0.09941650001564994,Adaptive alpha v2
test,KB1_Standard,quantitative,"Để tránh tình trạng suy dinh dưỡng ở trẻ 34 tháng tuổi, em nên làm gì ạ?",0.4,0.1,1,1.0,0.11518930000602268,Adaptive alpha v2
test,KB1_Standard,quantitative,"Bé nhà em vừa tròn 6 tháng và mới tập ăn dặm, mỗi ngày em nên cho con ăn mấy bữa bột là đủ ạ?",0.4,0.1,1,1.0,0.1481774999992922,Adaptive alpha v2
test,KB1_Standard,quantitative,"Bé nhà em dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch không bác sĩ?",0.4,0.1,1,1.0,0.15764220000710338,Adaptive alpha v2
test,KB1_Standard,quantitative,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi?,0.4,0.1,1,1.0,0.22159990001819097,Adaptive alpha v2
test,KB1_Standard,quantitative,Trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày?,0.4,0.1,1,0.5,0.1123344000079669,Adaptive alpha v2
test,KB1_Standard,quantitative,Nếu em bị chảy máu nhiều sau sinh (trên 300ml) thì bác sĩ sẽ xử trí gì đầu tiên ạ?,0.4,0.1,0,0.0,0.141510899993591,Adaptive alpha v2
test,KB1_Standard,quantitative,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,0.4,0.1,1,0.5,0.10704629999236204,Adaptive alpha v2
test,KB1_Standard,quantitative,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",0.4,0.1,1,1.0,0.163575899990974,Adaptive alpha v2
test,KB1_Standard,semantic,Bốn nhóm thực phẩm cần có trong bữa ăn của trẻ là gì?,0.3,0.1,0,0.0,0.1024184999987483,Adaptive alpha v2
test,KB1_Standard,semantic,Lợi ích của việc nuôi con bằng sữa mẹ đối với tử cung của mẹ sau sinh?,0.3,0.1,1,0.3333333333333333,0.10716319998027757,Adaptive alpha v2
test,KB1_Standard,semantic,"Khi về khoa hậu sản, có những dấu hiệu nào em phải gọi cấp cứu ngay?",0.3,0.1,0,0.0,0.10957309999503195,Adaptive alpha v2
test,KB1_Standard,semantic,Lợi ích của việc cho trẻ tiếp xúc da kề da ngay sau sinh?,0.3,0.1,1,1.0,0.10569180001039058,Adaptive alpha v2
test,KB1_Standard,semantic,Dấu hiệu nào cho thấy trẻ bú tốt?,0.3,0.1,0,0.0,0.08261830001720227,Adaptive alpha v2
test,KB1_Standard,semantic,Viêm tiểu phế quản ở trẻ sơ sinh là gì?,0.3,0.1,0,0.0,0.08819020001101308,Adaptive alpha v2
test,KB1_Standard,semantic,Liệt kê các dấu hiệu nguy hiểm ở trẻ sơ sinh cần đi khám ngay?,0.3,0.1,0,0.0,0.10293180000735447,Adaptive alpha v2
test,KB1_Standard,semantic,"Con em hay bị táo bón, đi ngoài rất khó khăn, em nên điều chỉnh chế độ ăn cho bé thế nào?",0.3,0.1,0,0.0,0.13947570000891574,Adaptive alpha v2
test,KB1_Standard,semantic,Nuôi con bằng sữa mẹ giúp giảm nguy cơ mắc bệnh gì cho mẹ sau này?,0.3,0.1,1,0.25,0.1073612000036519,Adaptive alpha v2
test,KB1_Standard,semantic,Những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng?,0.3,0.1,1,1.0,0.10805249999975786,Adaptive alpha v2
test,KB1_Standard,semantic,"Con em thường xuyên thức giấc giữa đêm và khóc, em phải làm gì để bé ngủ sâu hơn?",0.3,0.1,0,0.0,0.13028310000663623,Adaptive alpha v2
test,KB1_Standard,semantic,Cần đưa trẻ đi khám ngay khi bị nôn ói?,0.3,0.1,0,0.0,0.09247679999680258,Adaptive alpha v2
test,KB1_Standard,semantic,Cách chuẩn bị dụng cụ đựng sữa trước khi vắt như thế nào?,0.3,0.1,1,1.0,0.10190639999927953,Adaptive alpha v2
test,KB1_Standard,semantic,Bố mẹ phải nói như thế nào để giúp con có thể học nói?,0.3,0.1,0,0.0,0.10343360001570545,Adaptive alpha v2
test,KB1_Standard,semantic,Việc cho con bú ngay trong vòng một giờ đầu sau sinh có lợi gì cho người mẹ?,0.3,0.1,0,0.0,0.11631199999828823,Adaptive alpha v2
test,KB1_Standard,semantic,Giải pháp phòng ngừa bệnh xuất huyết não ở trẻ,0.3,0.1,0,0.0,0.08212340000318363,Adaptive alpha v2
test,KB1_Standard,semantic,Chế độ nghỉ ngơi của bè mẹ sau sinh?,0.3,0.1,0,0.0,0.09103270000196062,Adaptive alpha v2
test,KB1_Standard,semantic,Cách xử trí khi vú bị căng sữa hoặc cương tức?,0.3,0.1,1,1.0,0.0988544000138063,Adaptive alpha v2
test,KB1_Standard,semantic,Nghén điều trị như thế nào?,0.3,0.1,0,0.0,0.08762510001542978,Adaptive alpha v2
test,KB1_Standard,semantic,Khuyến nghị về số lần khám thai tối thiểu trong thai kỳ?,0.3,0.1,0,0.0,0.10213569999905303,Adaptive alpha v2
test,KB2_Mom_Style,exact_lexical,Làm sao để phân biệt vàng da sinh lý và vàng da bệnh lý ở bé sơ sinh mn ơi,0.2,0.1,0,0.0,0.12816120000206865,Adaptive alpha v2
test,KB2_Mom_Style,exact_lexical,giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt ạ,0.2,0.1,1,1.0,0.09281130001181737,Adaptive alpha v2
